uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed,ndam,eval,goals,birthday,rating,female,category,name,computer,native
ad4283c9-d606-4e9c-b45f-7f660b31f5d3,1-1,0,43882,26943,13957,145,1.0,1212,27.0,tablet,0.0,high school,1.0,Chinese,1.0,0.0,Y,7.638,423.4636128,300.0,4.2,0,31.08.1977,5,0.0,3,Hugo,50,yes
b038618b-9b28-43cd-b9c1-ac984372d993,1-1,0,42276,39273,0,106,1.0,1438,20.0,laptop,1.0,high school,,English,0.0,0.0,,11.081,352.0230254,1260.0,3.8,0,05.01.1991,5,0.0,1,Barbara,586,yes
db4b8bab-f58d-4d9c-ab15-18335ea4b16e,1-2,1,28503,96691,3956,166,1.0,1294,26.0,laptop,0.0,professional school,0.0,English,,,N,11.081,259.9090318,1310.0,3.4,2,28.12.1977,5,0.0,3,Isabel,30,yes
512ef0df-48a3-4796-9919-471f50f25df1,2-1,1,35660,8004,15806,166,1.0,1366,24.0,smartphone,0.0,high school,,English,0.0,0.0,Y,11.081,196.8535062,150.0,3.8,0,18.04.1979,4,0.0,2,Gustav,1099,yes
6aa0c48e-1055-44d2-9d58-385715962733,1-2,1,30695,32553,0,166,0.6666666667,1294,17.0,laptop,0.0,college,0.0,Turkish,0.0,1.0,Y,8.337,338.1529851,7550.0,4.6,1,26.06.1987,4,0.0,2,Betsy,50,yes
177ecf4d-6409-4d73-8060-099d85c7a2f4,1-1,1,47203,24683,4074,166,0.6666666667,1281,18.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,,8.337,502.8886555,170.0,3.4,0,28.08.1989,5,0.0,3,Dora,296,yes
f9b78c22-3fa5-4a9d-b697-ca70e5a794a3,1-1,0,5370,31068,10700,324,1.0,1214,32.0,desktop,0.0,professional school,1.0,English,0.0,0.0,N,7.638,427.6880797,24000.0,4.1,0,29.04.1981,5,0.0,3,Floyd,471,yes
55b18dd9-dcd2-4440-a56b-8443f3fb1c43,2-2,0,43599,43658,1240,106,1.0,880,21.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,7.638,134.4864773,3230.0,3.9,0,25.03.1990,2,0.0,1,Bertha,0,yes
0662696f-dad0-4850-8d7a-6a843036c294,3-1,0,115654,53481,2987,106,1.0,1279,25.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,219.9346305,730.0,3.7,1,03.08.1992,4,0.0,1,Inez,1268,yes
acbf370c-b970-4ac5-b1ec-4335a936dbdc,3-1,1,51538,33826,9460,383,0.6666666667,1438,23.0,laptop,0.0,professional school,1.0,English,,0.0,N,8.337,343.8751554,19321.0,2.2,0,12.04.1981,3,0.0,3,Ginger,50,yes
06d98056-2cc4-4216-85e9-e3fe7d5751fe,3-2,0,45154,44116,2289,145,1.0,1438,,desktop,0.0,high school,0.0,English,0.0,,Y,8.337,597.0692164,430.0,3.5,0,25.02.1993,5,0.0,1,Helene,141,yes
ffecc92e-4523-43bc-881f-86a60ec0cb05,1-2,1,36550,22503,22437,383,1.0,1294,34.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,N,7.638,320.9590101,4.0,4.3,0,29.02.1972,5,1.0,5,Andrew,397,yes
9e9c021a-b55a-4aeb-af94-847d6d457b62,2-2,1,62704,17203,18407,383,1.0,1366,16.0,tablet,0.0,college,1.0,English,,0.0,Y,8.337,229.3426455,800.0,4.3,0,05.07.1986,4,0.0,1,Isbell,466,yes
c99a4a23-599b-4fcf-905b-a0330bb7b595,3-1,0,65636,42263,308,145,1.0,1438,25.0,smartphone,2.0,college,1.0,,0.0,0.0,Y,10.485,335.1309707,2650.0,4.5,0,30.07.1992,3,0.0,3,Ethel,585,yes
84e4310e-79bb-469f-a212-a280f0defc2f,3-2,1,83352,47532,7383,383,0.6666666667,904,,smartphone,0.0,college,1.0,English,0.0,1.0,Y,10.485,180.402565,1.0,4.6,0,22.06.1992,4,0.0,2,Earl,1248,yes
bc0678d9-a75c-448c-98ba-86c4ecc10593,2-1,0,19285,14359,8907,166,1.0,1438,28.0,laptop,2.0,college,1.0,English,0.0,0.0,Y,8.337,606.6099568,14730.0,4.0,0,14.07.1987,4,0.0,1,Agnes,190,yes
cf8cc387-399a-46fe-9313-9f73def19457,1-2,0,34145,48572,1186,383,1.0,1135,37.0,laptop,0.0,professional school,0.0,English,0.0,,Y,11.081,193.8847057,19321.0,4.5,1,22.01.1987,4,1.0,3,Gracie,125,yes
fecaf7b1-1db6-46d4-92ab-aa1864c179ac,1-1,1,41383,41242,16397,383,1.0,1212,57.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,11.081,167.1464389,1180.0,3.3,0,17.10.1985,4,0.0,5,Diana,560,yes
a17c35a2-ade1-4a79-a19e-5aa8093af1f0,3-1,1,51864,61714,4555,106,1.0,1137,21.0,smartphone,0.0,professional school,1.0,English,0.0,1.0,Y,11.081,137.6448847,35.0,3.9,0,16.07.1985,5,0.0,1,Hilda,489,yes
482de720-e72c-4225-b693-68609e6db53b,2-2,1,11490,27828,1167,166,1.0,880,24.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,7.638,403.5623093,2130.0,3.0,1,13.04.1993,2,0.0,3,Audrey,129,yes
03f385b7-6b1b-4549-95f3-1d999b1df64a,2-1,0,16350,29543,49314,166,1.0,1135,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,153.0046957,4180.0,4.0,0,07.04.1993,5,0.0,2,Bonnie,55,yes
fecaf7b1-1db6-46d4-92ab-aa1864c179ac,1-1,1,39497,37545,3232,383,0.3333333333,1212,48.0,smartphone,0.0,college,,English,0.0,,Y,8.337,216.8650049,58.0,4.6,0,28.02.1981,2,1.0,1,Alma,15,yes
f9557d5c-0a28-4f14-b9bf-1a0308ed9546,1-1,1,104756,61173,734,166,0.6666666667,1150,15.0,smartphone,2.0,college,0.0,English,0.0,0.0,Y,10.697,148.2137447,1650.0,4.9,0,02.03.1990,3,0.0,1,Earl,39,yes
2f391d00-fce2-4b0b-9e09-e98753d78adb,3-1,0,42834,36428,16523,106,1.0,905,31.0,desktop,0.0,,1.0,English,0.0,0.0,Y,7.638,244.4555483,1310.0,4.8,0,14.04.1988,3,0.0,3,Florence,70,yes
e6086759-35ed-4d89-9e47-271e43001fe6,2-1,1,94997,41906,26733,383,1.0,511,20.0,desktop,0.0,college,0.0,English,0.0,0.0,,8.337,60.59891932,53270.0,3.3,0,07.06.1982,3,0.0,1,King,163,yes
e4766279-7658-4830-b9a9-93458033e880,3-1,0,80172,39412,7200,120,0.6666666667,1137,54.0,laptop,0.0,,1.0,English,0.0,0.0,Y,11.081,308.961752,170.0,4.3,0,04.01.1990,5,0.0,3,Edna,259,no
786e8403-6cca-47f4-810f-b94ae3880816,1-1,0,21752,24152,1949,383,0.6666666667,1138,22.0,smartphone,0.0,college,1.0,Japanese,0.0,1.0,Y,8.337,267.9075773,12620.0,3.9,0,21.03.1984,4,0.0,1,Alma,55,yes
d0480270-621b-4343-80db-a5252e9d0a29,3-2,0,75716,35312,19690,166,1.0,1212,44.0,desktop,0.0,pre-high school,0.0,Other,,,N,10.697,170.43451,800.0,4.6,0,09.04.1990,1,1.0,2,Eloise,70,yes
ff86ae10-c0aa-47ec-8b3d-4d48cafa9039,3-2,1,49840,21805,30048,145,1.0,1438,20.0,desktop,,college,1.0,English,0.0,1.0,,11.081,350.2356003,430.0,3.6,0,14.09.1986,5,1.0,1,Beulah,275,no
27d0e742-13f8-4911-a1d6-42cbea5067e2,2-2,1,18111,53413,4801,145,1.0,1438,16.0,laptop,0.0,graduate school,1.0,,0.0,0.0,N,8.337,693.7986837,250.0,3.4,0,15.02.1993,4,0.0,1,Carla,1321,yes
4ba34db8-9baa-42a5-bed2-a6381f36d03e,2-2,0,2794,23018,0,106,1.0,1150,18.0,desktop,0.0,graduate school,1.0,Dutch,0.0,1.0,N,10.697,319.857841,160.0,4.6,0,11.03.1980,2,1.0,3,Flossy,615,yes
f01af761-d426-46f0-ac95-33b120cf9e23,2-1,1,59003,14853,30629,145,0.3333333333,1438,32.0,laptop,0.0,college,,English,0.0,0.0,Y,10.697,396.5761226,14730.0,4.9,0,29.03.1990,5,0.0,3,Cleo,170,yes
af359589-3ded-40eb-8c8e-8c820ad019de,1-2,1,33731,24508,11375,166,1.0,1366,29.0,,0.0,graduate school,0.0,English,0.0,0.0,Y,9.6,227.1221728,3620.0,4.6,0,07.01.1991,1,0.0,2,Katrina,1113,no
8ee203f2-ee28-4529-bce3-eac1a57be7f8,1-2,0,34969,18635,13564,120,1.0,1150,16.0,desktop,2.0,graduate school,,Russian,0.0,0.0,Y,10.697,431.1121117,51.0,2.8,5,29.08.1985,5,0.0,3,Hugo,241,yes
bbf1911e-20bb-49c1-9bc7-c9103f55c169,2-1,1,72896,23789,7941,324,0.6666666667,1294,60.0,,0.0,graduate school,1.0,English,0.0,0.0,,9.6,231.771319,6870.0,3.1,0,27.05.1989,2,0.0,1,David,141,yes
cc5900ac-23f3-4768-99c4-faf9c29e9382,3-2,1,73516,63150,7951,145,1.0,1438,35.0,laptop,0.0,high school,0.0,English,0.0,0.0,,8.337,219.8182007,7110.0,4.5,0,18.08.1985,1,0.0,1,Floyd,318,yes
4aa80c95-24fc-45e5-b3c4-102653f15325,2-1,0,53882,60627,2084,120,1.0,1135,35.0,desktop,2.0,college,0.0,English,0.0,0.0,Y,11.081,548.7630146,800.0,3.5,0,29.03.1985,5,0.0,3,Flossy,92,yes
4f8c5f95-808c-404c-9613-d9ad53bad8c2,1-1,1,52134,32803,7602,120,0.6666666667,1423,31.0,,0.0,college,0.0,English,0.0,0.0,,9.6,596.4550314,800.0,4.3,0,21.03.1991,4,0.0,3,Georges,284,yes
eed8457e-2f39-4f4a-a3fc-7bc9fa57d880,1-2,0,57125,40338,29463,324,1.0,1438,58.0,tablet,0.0,college,1.0,English,0.0,0.0,N,9.6,240.2385818,24000.0,4.3,0,18.05.1981,5,1.0,2,Dora,26,yes
d5474dc4-83b3-459e-8435-aab6eb356a3a,2-1,0,35405,23655,149,120,1.0,369,62.0,laptop,1.0,high school,1.0,Dutch,,0.0,Y,9.6,503.6008497,2650.0,4.1,0,01.04.1984,5,0.0,2,Flossy,1338,no
c7962751-a043-444e-807b-543a4b17b012,3-1,1,36127,56012,17570,145,1.0,880,,smartphone,,graduate school,1.0,English,0.0,,Y,9.6,410.4284977,91.0,3.4,0,26.11.1989,3,1.0,1,Jerry,42,yes
9ad793c8-00ee-4105-85c4-5e9513b219b5,3-1,0,58369,39033,3942,383,0.6666666667,1438,22.0,desktop,0.0,professional school,1.0,,0.0,1.0,Y,10.697,461.8352828,25960.0,2.9,0,06.01.1980,4,0.0,1,Frances,84,yes
0c06a58b-c629-43ce-8f6c-2a140dd88b66,1-1,1,93816,39595,1954,166,1.0,1366,26.0,tablet,0.0,college,1.0,Dutch,0.0,0.0,N,9.6,196.3040682,24260.0,2.8,0,30.07.1982,3,0.0,5,Diane,756,yes
eec0e61e-7635-4527-a83f-977a09cafec8,3-2,1,36994,92767,4245,324,1.0,322,21.0,desktop,1.0,,0.0,English,0.0,0.0,Y,11.081,393.1785883,16260.0,4.7,4,28.07.1987,4,1.0,1,Isbell,86,yes
9ad793c8-00ee-4105-85c4-5e9513b219b5,3-1,1,32924,65879,8348,324,0.6666666667,1214,16.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,8.337,275.8238715,20370.0,4.5,0,12.11.1983,5,1.0,1,Wilma,800,yes
4658ea30-8a5e-4e6b-8d67-2fce1d6f7ef1,2-2,0,47082,58228,2786,166,0.6666666667,1366,21.0,laptop,1.0,college,0.0,English,0.0,0.0,Y,10.697,218.0814959,430.0,3.9,0,16.07.1987,5,0.0,2,Fern,84,yes
512ef0df-48a3-4796-9919-471f50f25df1,1-1,1,17878,22849,14271,145,0.6666666667,880,,laptop,0.0,college,1.0,English,0.0,0.0,,10.697,233.8393437,200.0,3.1,0,29.03.1994,5,0.0,3,Lili,95,yes
bb13e1f2-6905-4fb4-89d7-e517633755b5,3-1,1,45386,8715,5501,106,0.3333333333,1137,26.0,laptop,0.0,,,English,0.0,0.0,N,9.6,576.6892479,2650.0,4.7,2,31.01.1985,5,0.0,3,Bob,540,yes
9e875d92-b04c-452d-870f-c6d62912ff13,3-2,0,178685,16784,10694,106,0.3333333333,1135,18.0,desktop,2.0,college,1.0,English,0.0,0.0,Y,11.081,403.2032256,23040.0,4.6,1,11.12.1984,5,0.0,2,Hugo,49,yes
b8f4ca6e-e390-464a-8d7b-7e81fcf0227e,3-1,0,97648,44625,3719,166,1.0,1294,21.0,smartphone,0.0,graduate school,1.0,,0.0,0.0,Y,8.337,180.7228916,25960.0,3.7,8,04.08.1985,5,1.0,1,Beulah,482,yes
471fa2d8-87bd-4cea-8ef6-6c24af87fbc7,3-2,0,28464,60775,1274,120,1.0,1281,24.0,desktop,0.0,high school,,Turkish,0.0,0.0,Y,10.697,264.7809443,510.0,4.6,1,24.03.1984,3,0.0,3,Edith,58,yes
e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65,3-2,1,78226,29936,3106,145,1.0,1366,38.0,,0.0,high school,0.0,English,0.0,0.0,Y,8.337,685.2425181,18590.0,4.5,0,02.01.1981,4,0.0,2,Cindy,25,yes
5ccdee25-cad2-481b-8033-c90162b98ec7,2-2,1,61465,47730,1527,166,1.0,1150,35.0,smartphone,0.0,graduate school,1.0,Spanish,0.0,0.0,N,8.337,198.7706554,3230.0,4.0,0,01.08.1980,5,0.0,1,Diana,87,yes
5a48e48b-30ca-48ad-a397-3ecf853bb5c9,3-1,1,53382,3305,3808,166,0.6666666667,1438,37.0,desktop,0.0,pre-high school,0.0,Other,0.0,0.0,Y,8.337,1806.319761,20370.0,2.2,1,12.01.1988,2,0.0,2,Alicia,224,no
2de720d4-ef3b-4064-9437-2886a4fb5d23,2-2,0,50260,45562,12209,145,1.0,1212,16.0,laptop,0.0,college,0.0,Other,0.0,0.0,Y,7.638,328.478463,20510.0,4.4,0,24.06.1982,4,0.0,4,Alex,31,yes
9fa1aab8-97fc-491c-804a-f4676c40ea0f,3-1,1,72026,15281,800,120,0.6666666667,1438,18.0,laptop,0.0,college,0.0,English,1.0,1.0,Y,10.697,495.152871,19321.0,3.8,1,24.04.1987,2,0.0,3,Florence,36,yes
d816358d-20fb-48cc-8597-6ce3578251dd,3-2,0,98448,152589,1856,106,1.0,1281,23.0,laptop,1.0,college,0.0,English,1.0,1.0,,10.485,970.5488621,1590.0,4.0,0,28.03.1993,5,0.0,1,Ivan,622,yes
fff115a4-7e00-4376-888b-03c5bdee5f3a,3-2,1,47285,45671,7826,145,0.3333333333,1438,21.0,smartphone,0.0,college,0.0,,0.0,0.0,N,9.6,322.1744927,5.0,4.9,0,26.06.1987,4,0.0,1,Belle,39,yes
0e27148e-216f-4fe9-9572-c1317d616ac9,2-2,0,129012,28212,1155,145,1.0,1438,46.0,desktop,1.0,college,1.0,Other,0.0,0.0,,10.697,250.1130029,4360.0,3.7,0,06.07.1976,4,0.0,1,Katrina,55,yes
49ed1805-bfda-406e-af15-31507cb3c5ac,3-2,1,83143,41335,2064,383,0.6666666667,1212,29.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,206.6530811,2030.0,3.8,1,15.10.1983,2,0.0,2,Gaston,2401,yes
ef9702d4-36b9-4de8-a045-dbce0eb27a98,2-1,1,75856,59881,1623,120,1.0,322,23.0,,0.0,graduate school,,English,,0.0,Y,10.485,303.3916901,10210.0,4.6,0,25.05.1983,4,1.0,2,Edna,20,yes
014c91ae-55d5-4aab-87e7-77c677f8a128,2-2,1,27775,17676,4713,145,1.0,1150,32.0,desktop,0.0,,0.0,Other,0.0,1.0,Y,7.638,303.7815566,20370.0,3.4,2,04.05.1987,4,0.0,1,Dolly,1261,yes
93ae865d-c378-43e3-ac66-f429add5f358,2-1,0,39018,27004,6733,166,0.6666666667,880,48.0,laptop,0.0,graduate school,1.0,English,0.0,1.0,Y,10.485,264.0284058,800.0,4.7,0,24.04.1981,3,0.0,3,Opal,177,yes
a4ad1191-04ac-455e-aff5-2c63a910dc59,3-2,0,39422,27440,9591,145,1.0,920,21.0,tablet,0.0,professional school,1.0,Other,0.0,1.0,Y,9.6,479.9306124,99.0,4.4,0,01.05.1984,5,0.0,3,Danny,562,yes
621bf4fc-6499-4c5d-af7b-25ab04eeb70e,1-2,0,68720,65240,6434,145,1.0,1281,55.0,desktop,0.0,graduate school,1.0,English,1.0,0.0,Y,10.697,319.8253163,8260.0,4.5,0,24.02.1992,4,0.0,3,Earl,13,yes
78dae403-7187-4be7-86de-8a1543649957,1-2,1,22228,83850,1091,324,1.0,1212,21.0,laptop,0.0,professional school,1.0,English,0.0,0.0,Y,11.081,264.6878617,130.0,4.2,0,12.01.1992,2,0.0,3,Kate,1333,yes
65ff8233-c35c-488c-a692-f140a8bc5f64,1-2,0,46667,32020,152,166,0.6666666667,920,35.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,7.638,327.0553739,410.0,4.2,0,25.01.1980,5,0.0,1,Allen,489,yes
af359589-3ded-40eb-8c8e-8c820ad019de,2-1,1,44574,25067,1263,383,1.0,1212,24.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,11.081,136.909631,1430.0,3.9,0,08.03.1990,5,0.0,2,Bob,141,yes
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,3-1,0,18589,74698,2801,145,1.0,1212,18.0,desktop,0.0,,1.0,English,0.0,0.0,Y,8.337,347.5789704,5.0,3.8,0,05.04.1987,5,1.0,2,Frances,25,yes
c76dd3b4-df4e-460a-91cf-30691faa6703,3-1,0,43698,46697,472,145,1.0,1135,,laptop,0.0,graduate school,1.0,English,1.0,0.0,N,7.638,631.1626246,250.0,3.6,0,25.05.1983,5,1.0,2,Jeanne,296,yes
020bf19f-ab82-4c2a-8fb3-fbaab33412fd,2-2,1,20977,81437,872,324,1.0,1294,22.0,laptop,0.0,college,1.0,English,0.0,1.0,Y,9.6,424.2513754,20000.0,3.8,1,17.12.1989,5,0.0,1,Frances,25,yes
9e875d92-b04c-452d-870f-c6d62912ff13,1-2,0,24465,25695,1584,145,1.0,1438,28.0,desktop,0.0,college,1.0,English,0.0,0.0,N,11.081,372.7279699,18590.0,3.5,2,03.02.1989,4,0.0,2,Bonnie,85,yes
afb433da-e4be-42f4-a386-41690af0783e,1-1,0,33039,2045,7847,166,1.0,1137,70.0,,0.0,graduate school,2.0,Other,0.0,0.0,,11.081,358.8354773,6870.0,3.9,0,14.05.1987,3,1.0,3,King,14,no
b856a7a0-694d-44df-84e5-7df262774187,2-1,1,29138,28235,5657,145,1.0,1150,21.0,,2.0,high school,0.0,,0.0,0.0,Y,9.6,217.5292305,540.0,4.4,0,20.07.1993,5,1.0,1,Donna,45,yes
95331a06-3cd7-4ced-a1f9-7baeee03847e,1-1,1,47680,70802,10362,145,0.6666666667,1438,50.0,desktop,0.0,graduate school,,,0.0,0.0,Y,10.697,124.8797345,170.0,4.3,0,29.07.1984,4,1.0,3,Isbell,222,yes
cf8cc387-399a-46fe-9313-9f73def19457,1-1,0,33061,26416,8846,106,0.6666666667,380,,laptop,0.0,college,1.0,Other,0.0,0.0,N,9.6,267.7781988,3020.0,3.4,0,21.04.1988,5,0.0,2,Edna,0,yes
3b9eb1ad-94e8-4ece-9e83-bdaec18ce17d,2-1,1,23536,46234,561,145,0.6666666667,1423,38.0,desktop,0.0,college,1.0,Vietnamese,0.0,0.0,Y,10.485,109.225802,3870.0,3.6,0,10.07.1983,5,0.0,4,Babe,409,yes
722b0462-7e9e-4278-8d36-9495f6928afb,3-2,0,56233,20488,2084,120,1.0,1217,29.0,desktop,0.0,high school,,Norwegian,0.0,0.0,N,8.337,439.1632404,99.0,4.3,0,02.02.1982,5,0.0,3,Danny,50,yes
014c91ae-55d5-4aab-87e7-77c677f8a128,2-2,0,54092,92612,5452,145,1.0,1366,19.0,,0.0,graduate school,,English,0.0,0.0,Y,8.337,239.3200011,35.0,4.3,0,09.06.1986,4,1.0,4,Gustav,669,yes
2a4a5564-46af-455d-ac9d-673d538c2e7f,2-1,1,36515,48527,4869,120,0.6666666667,1150,30.0,smartphone,0.0,college,1.0,Finnish,,0.0,Y,8.337,440.1274852,1650.0,4.1,0,04.06.1983,5,0.0,1,Hilda,22,yes
94001a0c-b948-4223-a92a-eebe14c48d2f,2-1,0,53595,102468,1331,324,1.0,1438,18.0,laptop,0.0,,1.0,English,0.0,1.0,Y,11.081,436.1343434,6190.0,4.4,0,20.12.1980,5,0.0,3,Alicia,622,yes
ad4283c9-d606-4e9c-b45f-7f660b31f5d3,1-1,0,70069,27446,4360,120,1.0,1438,20.0,laptop,2.0,professional school,1.0,English,1.0,0.0,Y,8.337,362.9101284,,4.2,0,01.07.1988,4,1.0,1,Fran,165,yes
2fbee4a6-4fd6-4fa0-83b2-b180fee815e0,1-1,0,29435,3508,1345,145,1.0,1438,12.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,N,11.081,290.2254267,510.0,4.4,0,11.05.1984,3,0.0,2,Dennis,496,yes
8205439c-3064-403e-8fe9-b46a0c866470,3-2,0,77782,20109,4882,166,1.0,1366,18.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,7.638,267.7334975,1540.0,3.6,1,05.11.1992,1,0.0,3,Bob,474,yes
86fc00ec-2ecf-4b13-b031-7de5b98c4716,2-2,1,20681,22801,5371,383,1.0,1438,21.0,desktop,,college,0.0,English,0.0,0.0,N,10.485,156.1742689,4180.0,4.3,0,25.03.1990,2,0.0,3,Bonnie,145,yes
eec0e61e-7635-4527-a83f-977a09cafec8,2-1,1,10657,32709,2192,145,0.6666666667,1438,18.0,desktop,0.0,college,1.0,Chinese,0.0,1.0,,10.697,296.3518071,250.0,3.8,0,20.02.1992,4,0.0,3,Belle,58,yes
14d4cd1a-7cba-4495-91d7-47fd9d0990e6,2-1,0,40843,68625,3515,120,1.0,1137,25.0,desktop,0.0,college,,Swedish,0.0,1.0,Y,11.081,560.9256005,300.0,3.8,0,24.04.1987,4,1.0,1,Bonnie,8,yes
3410fc57-2a6f-4350-94d8-800423702f6a,1-1,1,73888,98372,2140,166,1.0,1423,18.0,laptop,1.0,college,1.0,English,,,N,11.081,378.2337199,160.0,4.5,0,22.09.1987,4,0.0,1,Bertha,98,yes
314782d8-515f-44b4-ba28-8365f8811ae1,2-1,0,29574,37251,0,383,1.0,1438,13.0,desktop,1.0,graduate school,0.0,Romanian,,1.0,Y,9.6,1603.606505,,4.1,0,20.05.1993,2,0.0,2,Camille,85,yes
b1a27fa0-3a9b-4b77-9c22-2f7ffd839812,1-2,1,13716,28167,6724,120,1.0,1438,60.0,smartphone,0.0,college,0.0,Standard_Hindi,0.0,1.0,Y,7.638,128.1435207,15850.0,4.5,0,15.10.1988,3,0.0,3,Audrey,50,yes
801b0890-5265-4faf-95db-452ce047f74d,3-1,1,22018,99242,3330,324,1.0,1438,,smartphone,0.0,graduate school,0.0,English,0.0,1.0,Y,7.638,153.6115303,10210.0,5.0,0,18.01.1987,5,0.0,3,Ginger,1058,yes
72deb366-7970-47c4-9c54-b58c17c8874c,2-1,0,44834,37103,349,145,0.3333333333,1150,31.0,laptop,0.0,college,0.0,English,0.0,0.0,,8.337,359.3376179,430.0,4.8,0,25.01.1980,5,0.0,2,Jeanne,204,yes
49dd7632-70f7-4146-be5a-cad4473fb75b,1-2,1,38061,26795,2973,120,0.6666666667,880,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,200.1890675,2130.0,3.1,0,20.06.1978,5,0.0,1,Belle,25,yes
c94dde40-5c1a-4071-8a82-d9c9e525ddbc,1-1,0,17977,31058,14069,324,0.6666666667,1212,58.0,desktop,0.0,high school,0.0,English,,,Y,8.337,358.4467308,700.0,4.5,3,15.09.1982,4,0.0,1,Bertha,36,yes
e6086759-35ed-4d89-9e47-271e43001fe6,2-2,1,71204,44048,3825,166,1.0,1212,57.0,smartphone,0.0,high school,1.0,English,0.0,0.0,,10.697,662.0379707,4180.0,4.1,1,01.09.1977,3,0.0,4,Frances,28,yes
026078fb-bbd3-403e-9003-57ef39309521,1-1,1,46534,28642,151,166,1.0,1366,59.0,smartphone,0.0,college,1.0,Other,0.0,0.0,N,9.6,351.3707741,10400.0,3.3,0,09.01.1985,3,0.0,3,Claudette,17,no
422c02a2-c457-4a5a-83be-bc1fb038be39,3-1,0,82944,102865,10466,145,1.0,1423,27.0,laptop,0.0,college,0.0,Romanian,0.0,1.0,N,8.337,392.8064363,170.0,3.6,1,03.12.1990,4,0.0,2,Diana,3324,yes
78dae403-7187-4be7-86de-8a1543649957,1-1,1,63808,58191,2417,120,0.6666666667,1438,29.0,desktop,0.0,high school,0.0,English,1.0,0.0,Y,7.638,140.6909489,2770.0,4.5,0,02.10.1985,5,1.0,1,Chantal,92,yes
b1203ed6-31a9-42e9-b3a1-61384a0d18a2,1-1,0,75563,112545,1239,120,0.3333333333,1212,,smartphone,0.0,,0.0,Other,0.0,0.0,Y,8.337,290.6199893,96.0,4.6,0,12.12.1990,4,0.0,2,Georges,35,yes
388d3669-9c70-453c-ad4c-0d18eedac5f9,1-1,0,35990,45856,48438,106,0.6666666667,1438,38.0,smartphone,,graduate school,1.0,,0.0,,N,10.485,131.7523057,66.0,4.3,0,18.05.1988,3,0.0,2,Gladys,250,yes
8711ed93-34d0-4b16-b713-b1ac804d7742,1-1,1,36110,83964,1151,145,1.0,1438,22.0,desktop,0.0,college,0.0,English,0.0,0.0,N,8.337,313.1140676,4730.0,2.7,0,14.11.1986,5,0.0,3,Sandy,1004,yes
e1f48355-1636-4f4f-8966-a26d86a48b3d,3-2,1,38835,44162,12731,106,1.0,1438,24.0,tablet,0.0,high school,1.0,English,0.0,0.0,,10.697,213.6263736,5.0,2.1,0,15.11.1983,5,0.0,1,Claudette,23,yes
5d94e05b-6915-4406-9c52-0e12b11f5c0b,1-1,0,95259,2617,7479,324,1.0,880,24.0,laptop,2.0,graduate school,0.0,English,0.0,0.0,N,11.081,147.4231659,3230.0,3.8,0,19.08.1984,3,1.0,4,Rita,259,yes
ff86ae10-c0aa-47ec-8b3d-4d48cafa9039,1-2,0,20112,38185,6774,383,0.6666666667,1227,25.0,laptop,,,0.0,English,0.0,0.0,Y,11.081,9410.31941,170.0,4.5,1,13.05.1983,5,0.0,2,Diana,30,yes
817abbbf-33b6-4f40-a3e1-e0b38753e896,1-2,0,35247,89943,1640,120,1.0,1438,28.0,desktop,0.0,high school,1.0,English,0.0,1.0,N,10.485,314.4832812,20430.0,4.0,0,20.06.1989,4,1.0,4,Carol,85,yes
5a48e48b-30ca-48ad-a397-3ecf853bb5c9,3-2,0,72204,23573,3595,324,0.3333333333,1150,21.0,smartphone,0.0,college,2.0,Chinese,0.0,0.0,Y,9.6,250.5616036,230.0,4.0,0,12.08.1983,5,0.0,4,Gladys,216,yes
840a40d4-fee9-48cc-a027-58628a5ca9e6,3-2,1,11366,62959,11891,166,0.6666666667,1150,14.0,desktop,2.0,high school,1.0,,0.0,0.0,N,7.638,386.8613139,94.0,3.9,1,14.02.1985,3,0.0,3,Gloria,30,yes
ce41ecb5-d3d6-467d-8d90-0da4db858b7c,3-2,0,25835,49496,2007,145,1.0,1438,20.0,,0.0,high school,1.0,English,0.0,0.0,Y,10.485,141.3510807,4180.0,3.3,0,15.11.1987,3,0.0,2,Camille,1719,yes
f8f2d78d-c54d-48be-ae80-43fab72a956d,3-2,1,93452,38222,593,120,1.0,1150,33.0,laptop,,college,1.0,English,,0.0,Y,9.6,158.1875705,250.0,4.9,0,04.03.1992,4,1.0,3,Humberto,66,yes
