Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept,ndam,eval,weight,occupation,age,page_id,category,name,county,native
987,0.0,0,0.21,0,1.0,1,1,0,0.472,0,0.6918239,0,1,7550.0,3.7,66.0,4,52.0,2-2,2,Inez,Kern,yes
1689,0.0,0,0.3,0,1.0,1,1,0,0.37,0,0.89880955,0,1,53270.0,3.1,82.0,4,32.0,1-1,3,Bonnie,Merced,no
1404,0.0,0,0.26,0,1.0,2,2,1,0.3,0,0.78431374,0,1,1540.0,4.9,63.0,4,47.0,1-1,1,Bonnie,Los Angeles,yes
1009,0.0,0,0.18,1,1.0,1,6,0,0.23110001,0,0.75,0,1,3230.0,4.3,76.0,3,37.0,1-2,2,Gladys,Fresno,yes
589,1.0,1,0.25,0,1.0,1,1,0,0.19559999,1,0.8451613,0,0,200.0,4.5,79.0,3,57.0,3-1,2,Frederic,San Diego,yes
1965,1.0,0,0.13,0,1.0,1,1,0,0.28,0,0.6540881,0,1,730.0,4.1,85.0,5,32.0,1-1,1,Agnes,Lassen,yes
17,0.0,1,0.29,0,1.0,2,1,0,0.32,0,0.92258066,0,1,6870.0,4.0,69.0,5,27.0,3-1,2,Able,Tulare,yes
1936,0.0,0,0.27,0,1.0,2,1,0,0.25,0,0.6764706,0,1,6200.0,3.5,84.0,3,22.0,1-1,3,Hilda,Los Angeles,yes
1836,0.0,0,0.3118,0,1.0,2,1,0,0.28,1,0.59970015,0,1,1.0,4.0,90.0,4,42.0,1-2,1,Gloria,Shasta,yes
285,0.0,0,0.31,0,1.0,2,1,0,0.365,0,0.675,0,1,66730.0,3.9,54.0,5,27.0,3-1,2,Dennis,Contra Costa,yes
428,0.0,0,0.32,0,1.0,2,3,0,0.26,0,0.8,0,0,,4.0,80.0,2,22.0,1-1,1,Ethel,San Mateo,yes
1211,0.0,0,0.33,0,1.0,2,6,0,0.37,0,0.6818182,0,1,1650.0,4.5,92.0,5,32.0,1-1,3,Allen,Siskiyou,yes
669,0.0,0,1.1,0,1.0,2,2,0,0.25,0,0.6870229,0,1,20370.0,3.6,76.0,5,27.0,1-2,1,Gloria,Yuba,yes
31,0.0,1,0.28,0,0.0,2,2,0,0.316,0,0.752,0,1,20000.0,4.4,82.0,5,32.0,1-1,3,Florence,Santa Clara,yes
722,0.0,0,0.315,1,0.0,1,2,0,0.08,1,0.7905759,0,1,200.0,4.1,85.0,6,52.0,1-2,1,Danny,San Bernardino,yes
951,0.0,0,0.15,0,1.0,2,6,0,0.29,0,0.676259,0,1,24260.0,4.0,95.0,6,37.0,1-2,3,Floyd,Placer,yes
1577,0.0,0,0.377,0,0.0,1,1,0,0.29,0,0.904,0,1,12770.0,5.0,69.0,5,27.0,3-2,3,Wilma,Tehama,no
214,1.0,0,0.2767,0,1.0,2,6,0,0.19,0,0.7,0,1,540.0,4.2,87.0,6,27.0,3-2,2,Emily,Los Angeles,yes
1939,0.0,0,0.22,0,1.0,2,1,0,0.31,0,0.4,0,1,25960.0,3.0,73.0,3,22.0,1-1,3,Hugo,Los Angeles,no
1164,0.0,0,0.3,0,0.0,2,1,0,0.27,0,0.93636364,1,1,23040.0,2.7,65.0,5,22.0,2-1,1,Agnes,Siskiyou,yes
326,0.0,0,0.23,0,1.0,2,1,0,0.37,0,0.6403509,0,0,160.0,3.2,86.0,5,37.0,2-1,3,Katrina,Los Angeles,yes
560,0.0,0,0.26,0,1.0,2,1,0,0.3,0,0.89617485,0,1,6.0,3.5,72.0,5,27.0,1-1,3,Elena,Fresno,yes
1086,0.0,0,0.31239998,0,1.0,2,1,0,0.32,0,0.3888889,0,1,19321.0,3.4,72.0,4,32.0,2-1,1,Agnes,San Diego,no
1639,1.0,1,0.33,0,0.0,1,1,0,0.3359,0,0.78125,0,1,130.0,3.5,68.0,1,27.0,3-2,2,Inez,Trinity,no
341,0.0,0,0.54,0,0.0,2,1,0,0.2463,0,0.6779661,0,1,2700.0,4.3,70.0,4,32.0,2-1,1,Ginger,Sonoma,yes
147,1.0,0,0.299,0,0.0,2,5,0,0.21,0,0.9951846,0,1,2770.0,4.0,76.0,6,42.0,3-1,3,Isabel,Contra Costa,yes
1909,0.0,0,0.258,0,1.0,2,1,0,0.34,0,0.8014842,0,1,1540.0,3.8,74.0,4,27.0,1-1,1,Donna,Santa Clara,yes
1107,0.0,0,0.14,0,1.0,2,1,0,0.4,0,0.610687,0,1,1590.0,3.9,88.0,5,27.0,2-1,3,Able,Tulare,yes
1922,0.0,0,0.32,0,0.0,2,2,0,0.36,0,0.8901099,0,1,430.0,4.2,,4,27.0,1-1,1,Opal,Shasta,yes
966,0.0,0,0.258,0,1.0,2,6,0,0.31,0,0.5244755,0,0,12620.0,3.8,80.0,3,47.0,1-2,3,Flossy,Merced,yes
1072,0.0,0,0.31,0,1.0,2,1,0,0.371,0,0.9285714,0,1,24260.0,4.0,70.0,5,22.0,1-2,2,Gracie,Merced,yes
155,0.0,0,0.214,0,1.0,2,2,0,0.38,0,0.71681416,0,1,2650.0,4.9,73.0,5,22.0,2-1,3,Charley,El Dorado,yes
1483,0.0,0,0.23,0,1.0,2,1,0,0.31,0,0.5882353,0,1,730.0,3.8,74.0,5,32.0,2-1,3,Audrey,Los Angeles,yes
1433,0.0,0,0.2783,1,1.0,1,1,0,0.38,1,0.8,0,1,8260.0,4.1,85.0,4,22.0,2-1,2,Gracie,Santa Clara,yes
1002,0.0,0,0.01,1,0.0,2,4,0,0.37,0,0.49624062,0,1,15.0,4.3,74.0,5,22.0,3-2,3,Danny,Placer,yes
1653,,0,0.3175,1,1.0,2,1,0,0.15,1,0.475,0,1,20430.0,3.3,78.0,2,27.0,1-1,1,Charley,Siskiyou,yes
1933,0.0,0,0.34,0,1.0,2,1,0,0.304,0,0.90434784,0,0,230.0,3.4,74.0,6,27.0,1-1,2,Chantal,Lassen,yes
1656,0.0,0,0.3038,0,0.0,2,1,0,0.324,0,1.0275229,0,1,200.0,3.8,61.0,1,37.0,3-2,3,Dennis,Orange,yes
2105,0.0,0,0.1,1,1.0,2,1,0,0.36,0,0.90204084,0,1,150.0,4.0,71.0,5,22.0,2-1,3,Easy,Santa Barbara,yes
2239,0.0,0,0.29,0,0.0,2,1,0,0.30200002,0,0.902439,0,1,5.0,3.6,70.0,5,22.0,3-2,2,Bonnie,Monterey,yes
1972,1.0,0,0.25,0,0.0,1,1,0,0.33,0,0.8642857,0,0,150.0,4.0,65.0,5,17.5,1-2,1,Juan,Santa Clara,yes
1456,0.0,0,0.18,0,1.0,2,6,0,0.31,0,0.75,0,1,10400.0,4.6,80.0,1,37.0,1-1,2,Ike,Kern,yes
2232,0.0,1,0.26,0,1.0,2,6,0,0.22,0,0.74603176,0,1,3870.0,3.3,76.0,3,27.0,2-2,2,Chantal,Humboldt,yes
1805,0.0,0,0.2796,0,0.0,2,4,0,0.37,0,0.9034483,0,1,2650.0,4.0,80.0,6,22.0,1-1,1,Lili,Tulare,yes
1321,0.0,0,0.31,0,1.0,2,1,0,0.58,1,0.75,0,1,4360.0,4.5,76.0,1,27.0,1-1,1,Floyd,Ventura,yes
1599,0.0,0,0.27,0,0.0,1,3,0,0.29,0,0.6532663,0,1,4980.0,3.3,74.0,1,37.0,3-2,1,Hilda,Kern,yes
1780,0.0,0,0.22,0,1.0,2,1,0,0.29,0,0.8117647,0,1,10210.0,3.4,71.0,6,42.0,2-1,2,Barbara,San Mateo,yes
2136,0.0,0,0.11,0,0.0,2,1,0,0.3,0,0.8367347,0,1,300.0,4.5,95.0,5,22.0,3-1,3,Helene,Kern,yes
938,0.0,0,0.155,0,1.0,2,1,0,0.365,0,0.8,0,1,1540.0,4.0,88.0,5,22.0,2-1,3,Edith,Butte,yes
2138,0.0,0,0.26,0,1.0,2,1,0,0.25,0,0.9259259,0,1,20430.0,3.0,74.0,5,42.0,3-1,1,Gustav,Nevada,yes
346,0.0,0,0.11,0,1.0,2,1,0,0.33,0,0.7529412,1,0,20000.0,4.0,81.0,5,22.0,2-2,1,Dora,Siskiyou,yes
1915,1.0,0,0.26,1,1.0,2,1,0,0.28,0,0.89567965,0,1,66.0,3.2,67.0,5,27.0,3-2,1,Chantal,San Mateo,yes
2356,0.0,0,0.32,0,1.0,1,1,1,0.266,0,0.8979592,0,1,51.0,2.9,80.0,3,37.0,3-2,1,Ivan,Siskiyou,yes
385,0.0,1,0.26,0,1.0,2,4,0,0.35,0,0.70520234,0,1,1650.0,4.7,73.0,5,22.0,1-1,3,Opal,Kings,yes
1412,0.0,0,0.244,0,0.0,2,1,0,0.249,0,0.7386364,0,1,24000.0,3.4,64.0,1,27.0,3-1,2,Erin,Orange,yes
1459,0.0,0,0.205,0,0.0,2,6,0,0.3,0,0.8965517,0,1,3020.0,4.3,63.0,6,27.0,2-1,3,Florence,Shasta,yes
243,0.0,0,0.35,0,0.0,1,2,0,0.3205,0,0.9492754,0,0,1590.0,4.5,70.0,1,27.0,2-1,3,Sandy,Sonoma,yes
1480,0.0,0,0.28,0,1.0,2,1,0,0.17,0,0.8590909,0,1,5.0,2.7,89.0,5,27.0,3-2,2,King,Santa Clara,yes
936,0.0,0,0.27,0,0.0,2,5,0,0.3,1,0.79518074,0,1,14730.0,4.8,77.0,6,32.0,3-2,2,Dora,Siskiyou,yes
2040,0.0,0,0.33,0,1.0,1,1,0,0.395,0,0.8,0,1,51.0,4.0,67.0,5,32.0,2-1,3,Belle,Placer,yes
312,0.0,0,0.17,0,1.0,2,1,0,0.39240003,0,0.7419355,0,1,53270.0,3.5,87.0,7,37.0,3-2,3,Alicia,Tuolumne,no
2323,0.0,0,0.218,0,1.0,2,1,0,0.34,1,1.0,0,1,10690.0,5.0,85.0,5,27.0,1-2,2,Ophelia,Sonoma,yes
2332,0.0,1,0.2,0,1.0,2,2,0,0.32,0,0.46153846,0,1,510.0,4.5,73.0,5,22.0,3-1,3,Chantal,Ventura,yes
968,0.0,0,0.268,0,1.0,1,1,0,0.23,0,0.72864324,0,1,2770.0,3.8,78.0,3,22.0,3-2,3,Carla,Monterey,yes
660,1.0,0,0.3,0,1.0,1,1,0,0.49,1,0.7542373,0,0,75000.0,5.0,83.0,5,42.0,2-2,3,Carol,Kern,yes
935,0.0,0,0.23,0,1.0,2,1,0,0.26,0,0.68421054,0,1,6450.0,3.7,69.0,1,32.0,3-2,1,Opal,Humboldt,yes
370,1.0,0,0.19,0,0.0,2,1,0,0.3838,0,0.6511628,0,0,200.0,3.7,85.0,6,32.0,2-2,1,Donna,Sonoma,yes
566,0.0,0,0.15,0,1.0,2,1,0,0.37,0,0.859375,0,1,230.0,4.0,79.0,1,22.0,3-1,3,Isabel,Kings,yes
1883,0.0,0,0.35,0,1.0,1,3,0,0.37,0,0.8,0,0,96.0,4.4,72.0,5,27.0,2-1,3,Florence,El Dorado,yes
824,0.0,0,0.1,0,0.0,2,1,0,0.34,0,0.6111111,0,1,2700.0,2.8,66.0,6,37.0,1-1,3,Florence,San Mateo,yes
982,0.0,1,0.24,0,1.0,2,1,0,0.27,0,0.7832168,0,1,700.0,4.2,75.0,6,32.0,2-2,2,Beulah,Stanislaus,yes
1779,0.0,0,0.31,0,0.0,2,1,0,0.39,0,0.8896552,0,1,6870.0,3.6,79.0,5,42.0,1-2,3,Frederic,Sonoma,yes
1558,0.0,1,0.16,0,0.0,2,3,0,0.42,0,0.8974359,0,1,58.0,3.5,86.0,6,32.0,1-2,2,Danny,Contra Costa,yes
813,0.0,0,0.28,0,0.0,2,2,0,0.34,0,0.7835821,0,1,2030.0,4.1,71.0,6,27.0,2-1,3,Belle,Placer,yes
778,0.0,0,0.28,0,1.0,1,1,0,0.35,1,0.5217391,0,1,25960.0,3.6,80.0,5,17.5,1-1,1,Floyd,Santa Clara,yes
1052,0.0,0,0.13,0,0.0,1,6,0,0.41,0,0.92253524,0,1,8260.0,3.3,87.0,3,22.0,1-2,1,Juan,Tulare,yes
1623,0.0,0,0.22799999,0,1.0,2,2,0,0.30879998,1,0.5322581,0,1,170.0,4.3,64.0,5,27.0,3-2,4,Ivan,Santa Clara,yes
1013,0.0,1,0.118999995,0,0.0,2,2,0,0.4,0,0.5714286,0,1,10400.0,4.7,70.0,6,37.0,3-1,2,Debra,San Mateo,yes
1526,0.0,0,0.21,0,1.0,2,1,0,0.344,0,0.62857145,0,1,3870.0,4.5,64.0,3,27.0,1-1,3,Charley,Butte,yes
1888,0.0,0,0.21,0,1.0,2,1,0,0.38,1,0.875,1,1,6.0,3.9,94.0,6,22.0,2-1,1,Frederic,Tehama,yes
1566,0.0,0,0.28,0,1.0,2,1,0,0.32369998,0,0.79452056,0,1,1430.0,4.0,79.0,1,22.0,3-2,3,Allen,El Dorado,yes
126,1.0,0,0.08,0,1.0,2,1,0,0.312,1,0.7305936,0,0,800.0,3.7,92.0,6,32.0,2-2,2,Florence,Tuolumne,yes
887,0.0,0,0.32,0,1.0,2,4,0,0.36,0,0.79389316,0,1,66.0,4.2,82.0,3,37.0,3-1,2,Danny,Shasta,yes
1825,0.0,0,0.32,0,0.0,2,1,0,0.248,0,0.5121951,0,1,2650.0,4.8,85.0,1,32.0,2-2,3,Cindy,San Luis Obispo,yes
1007,0.0,0,0.31,1,0.0,1,1,0,0.25,1,0.14930555,0,1,12770.0,3.8,79.0,7,22.0,2-1,5,Inez,Humboldt,yes
355,0.0,0,0.261,0,1.0,2,1,0,0.317,0,0.74626863,0,1,730.0,4.8,80.0,6,37.0,3-2,2,Claudette,Fresno,yes
1003,0.0,0,0.2845,0,1.0,1,1,1,0.43,0,0.7837838,0,1,300.0,4.2,78.0,3,32.0,2-2,1,Eloise,Kern,yes
682,1.0,0,0.31,0,1.0,2,2,0,0.338,0,0.9144385,0,1,410.0,4.6,75.0,5,32.0,2-1,3,Charley,Santa Barbara,yes
827,0.0,0,0.353,0,0.0,1,1,0,0.396,1,0.87333333,0,1,5060.0,4.2,75.0,4,27.0,1-2,1,Dennis,Monterey,yes
1333,0.0,0,0.24,1,0.0,2,1,0,0.37,0,0.6545454,0,1,2030.0,4.4,71.0,1,22.0,3-2,1,Celia,Butte,yes
984,0.0,1,0.28,0,0.0,2,1,0,0.176,0,0.6923077,0,1,3620.0,3.7,68.0,1,27.0,1-2,1,Edith,Orange,yes
1233,0.0,0,0.278,0,1.0,2,1,0,0.375,0,0.8214286,0,1,16260.0,4.5,76.0,5,27.0,1-2,2,Erin,Santa Barbara,yes
1994,0.0,0,0.32,0,1.0,1,6,0,0.308,0,1.05,0,1,20370.0,4.2,74.0,5,42.0,2-2,3,Katrina,Shasta,yes
140,0.0,0,0.2904,0,1.0,2,1,0,0.341,0,0.84,0,0,10400.0,3.1,70.0,5,27.0,2-1,3,Carla,Marin,yes
1989,0.0,0,0.28,0,0.0,2,1,0,0.38,0,0.8,0,1,4.0,3.2,97.0,6,22.0,3-2,1,Floyd,San Bernardino,yes
1844,1.0,1,0.21,0,1.0,2,1,0,0.42,0,0.5081522,0,1,2700.0,3.7,74.0,2,32.0,1-1,1,Bertha,Tulare,yes
1772,0.0,1,0.32799998,1,0.0,1,1,0,0.373,0,0.738255,0,1,1540.0,4.4,76.0,4,22.0,1-2,2,Eloise,Stanislaus,yes
2114,0.0,0,0.22,0,0.0,2,4,1,0.32,0,0.504,0,0,130.0,4.5,80.0,4,27.0,2-2,3,Erin,Sutter,yes
1518,1.0,0,0.225,0,0.0,2,1,0,0.347,0,0.91803277,0,1,290.0,4.4,65.0,5,37.0,1-2,3,Helene,Stanislaus,yes
1298,1.0,0,0.29,0,1.0,2,1,0,0.16,0,0.6857143,0,0,300.0,3.6,85.0,3,47.0,3-2,1,Jerry,Santa Cruz,yes
1979,0.0,0,0.19700001,0,1.0,2,5,0,0.37,0,0.5629139,0,1,290.0,4.2,79.0,1,27.0,2-2,1,Inez,Monterey,yes
711,0.0,0,0.28,0,0.0,1,1,0,0.32209998,0,0.72727275,1,1,6870.0,4.0,84.0,1,52.0,3-1,3,Dora,Los Angeles,yes
1157,0.0,0,0.04,0,1.0,1,3,0,0.35819998,0,0.8627451,0,1,99.0,2.9,69.0,5,27.0,3-1,1,Isaac,Sonoma,yes
1340,0.0,0,0.17,0,0.0,1,1,0,0.12,0,0.85897434,0,1,70.0,4.1,83.0,5,32.0,3-1,1,Betsy,Santa Clara,yes
871,1.0,0,0.26,0,1.0,2,1,0,0.22,0,0.8992248,0,1,410.0,4.0,69.0,5,42.0,2-1,3,Bertha,San Benito,yes
2243,0.0,0,0.28,0,0.0,1,1,0,0.35,0,0.7277778,0,0,5.0,2.8,64.0,3,37.0,1-1,3,Cindy,Kings,yes
10,0.0,0,0.17,0,0.0,2,2,0,0.38,0,0.3625,0,1,2130.0,4.7,65.0,6,27.0,1-2,1,Donna,Placer,yes
1775,0.0,0,0.35,0,1.0,2,2,0,0.39,0,0.6213592,0,1,66730.0,3.5,88.0,1,37.0,2-2,1,Wilma,San Bernardino,yes
1513,0.0,0,0.23,1,1.0,1,2,0,0.3369,0,0.70289856,0,1,570.0,3.9,74.0,4,37.0,2-2,2,Dolly,Sacramento,yes
754,0.0,0,0.2,0,1.0,2,2,0,0.35599998,0,0.79113925,0,0,1310.0,3.8,90.0,6,22.0,1-2,2,Danny,Santa Clara,yes
626,0.0,0,0.2714,0,1.0,2,1,0,0.38,0,0.87058824,0,1,8130.0,3.4,69.0,5,32.0,1-2,2,Beulah,Siskiyou,yes
1543,0.0,0,0.45,0,0.0,1,1,0,0.3726,0,0.7457627,0,1,4730.0,2.9,78.0,5,27.0,2-1,1,Babe,San Bernardino,yes
129,0.0,1,0.131,0,1.0,1,5,0,0.18,0,0.8014184,0,1,66.0,3.6,80.0,5,42.0,1-2,1,Bob,Santa Clara,yes
843,0.0,0,0.322,1,0.0,2,2,0,0.26,0,0.8,0,1,,4.5,82.0,5,42.0,1-2,3,Dora,Los Angeles,yes
323,0.0,0,0.296,0,1.0,2,1,0,0.1,0,0.8030303,0,1,1430.0,4.3,90.0,4,52.0,2-2,4,Elena,San Diego,yes
1511,0.0,1,0.19,0,0.0,2,2,1,0.36,0,0.7429907,0,1,12620.0,3.5,85.0,1,27.0,2-2,4,Fran,Imperial,yes
1293,0.0,0,0.27,0,1.0,2,2,0,0.37,0,0.9477612,0,1,6200.0,3.5,72.0,6,27.0,1-1,3,Dennis,Kings,no
1284,0.0,0,0.36,0,1.0,2,1,0,0.26299998,0,0.7887324,0,1,12620.0,3.6,62.0,1,22.0,3-1,4,Beulah,El Dorado,yes
2306,0.0,0,0.08,1,1.0,2,1,1,0.36,0,0.5925926,0,1,16260.0,4.4,66.0,1,22.0,1-2,1,Inez,Tulare,yes
14,1.0,0,0.27,0,1.0,2,1,0,0.36,1,0.71428573,0,1,160.0,4.0,70.0,2,37.0,1-2,4,Emily,San Bernardino,yes
1842,0.0,0,0.27,0,0.0,2,1,0,0.12100001,0,0.9028571,0,1,35.0,4.3,76.0,5,57.0,3-2,3,Frederic,Shasta,yes
215,0.0,0,0.341,0,1.0,2,1,0,0.36,0,0.7948718,0,1,160.0,4.0,77.0,3,27.0,1-2,3,Emily,Placer,yes
1449,0.0,0,0.33380002,0,1.0,2,3,0,0.29700002,0,0.6060606,0,1,2700.0,4.8,88.0,1,42.0,2-2,2,Edna,Santa Clara,yes
1740,0.0,0,0.25,0,1.0,1,1,0,0.42,0,0.8,0,1,800.0,4.3,89.0,3,32.0,1-1,4,Beulah,San Diego,yes
1182,0.0,0,0.2,0,0.0,1,1,0,0.201,1,0.71568626,0,1,58.0,4.3,73.0,5,57.0,2-1,2,Frances,Lake,yes
1472,1.0,0,0.17,0,1.0,2,1,0,0.38,1,0.78571427,0,1,15850.0,3.5,82.0,6,27.0,2-2,1,Hilda,Placer,yes
2354,0.0,0,0.24,0,1.0,2,5,0,0.11,0,0.89361703,0,1,24000.0,3.9,64.0,3,37.0,3-1,1,Belle,Kern,yes
864,0.0,0,0.3,0,1.0,2,1,0,0.33,0,0.8037383,0,1,300.0,4.7,66.0,1,27.0,2-2,3,Humberto,Santa Cruz,yes
516,0.0,0,0.26,0,0.0,2,2,0,0.32,0,0.944,0,1,12620.0,3.9,77.0,1,42.0,2-2,1,Elena,Los Angeles,yes
597,0.0,1,0.27,0,0.0,2,1,0,0.34,0,0.65317917,0,1,8260.0,2.9,74.0,1,27.0,3-2,3,Elena,Sonoma,yes
195,0.0,1,0.24,1,0.0,3,6,0,0.49,0,0.7848101,0,1,20430.0,4.6,77.0,5,42.0,3-1,1,Katrina,San Mateo,yes
2073,0.0,0,0.4632,0,0.0,2,1,0,0.34,0,0.31592688,0,1,1.0,4.3,73.0,6,52.0,1-2,3,Wilma,El Dorado,no
288,0.0,0,0.2678,1,1.0,1,6,0,0.32,0,0.8,0,1,160.0,4.6,62.0,1,22.0,2-2,3,Bonnie,San Mateo,yes
950,0.0,1,0.28,0,1.0,2,1,0,0.31,1,0.95238096,0,1,300.0,4.6,73.0,5,37.0,3-2,3,Sandy,San Bernardino,yes
2180,1.0,0,0.24,0,0.0,2,1,0,0.33,0,1.0,0,1,2650.0,3.5,72.0,7,37.0,3-1,3,Charley,Humboldt,yes
1901,0.0,1,0.312,0,0.0,2,1,0,0.29,0,0.9166667,0,1,1590.0,4.0,76.0,6,22.0,2-2,3,Audrey,Los Angeles,yes
1120,0.0,0,0.31,0,1.0,1,6,0,0.1079,0,0.9248555,0,1,6190.0,4.7,73.0,5,22.0,1-1,3,Kate,Los Angeles,yes
549,0.0,0,0.307,0,0.0,1,5,0,0.301,1,0.5235294,0,1,12770.0,3.4,72.0,4,27.0,2-2,3,Easy,Placer,yes
156,0.0,0,0.33,1,1.0,1,1,0,0.29209998,0,0.7777778,0,1,75000.0,3.2,77.0,7,32.0,1-2,1,Danny,Santa Clara,yes
419,0.0,0,0.27,0,1.0,4,1,0,0.2343,0,1.0,0,1,200.0,4.3,60.0,5,32.0,2-1,4,Juan,Orange,yes
922,0.0,0,0.275,0,1.0,1,1,0,0.24,0,0.6977612,0,1,19321.0,2.9,82.0,5,27.0,2-1,3,Diane,San Mateo,yes
1463,0.0,0,0.3,0,0.0,2,1,0,0.28,0,0.76666665,0,1,170.0,4.5,67.0,7,32.0,2-2,3,Dennis,Los Angeles,yes
477,0.0,0,0.39,0,1.0,1,6,0,0.61,1,0.94814813,0,1,58.0,4.7,79.0,5,32.0,2-2,1,Earl,Los Angeles,yes
2246,0.0,0,0.24,0,1.0,1,1,0,0.2,0,0.8136095,0,1,16260.0,3.4,70.0,5,32.0,3-1,3,Ione,Shasta,yes
2015,0.0,0,0.26,0,0.0,2,1,0,0.24,1,0.8648649,0,1,15850.0,3.6,83.0,6,37.0,1-1,3,Able,San Diego,yes
553,0.0,0,0.16,0,0.0,2,5,0,0.4,0,0.74712646,0,1,7110.0,3.4,86.0,5,27.0,1-1,2,Bob,El Dorado,yes
1202,1.0,0,0.292,0,0.0,2,1,1,0.32,0,0.9391892,0,1,5350.0,4.4,76.0,5,22.0,1-2,1,Claudette,Alameda,yes
390,0.0,0,0.2514,0,0.0,1,1,0,0.18,0,0.875,0,1,1180.0,3.6,67.0,6,22.0,1-1,1,Bertha,Ventura,yes
578,0.0,0,0.19,0,1.0,2,6,0,0.4,0,0.7346939,0,1,250.0,3.8,90.0,5,22.0,1-2,2,Charley,Santa Clara,yes
2202,0.0,0,0.27,1,0.0,2,1,0,0.3,0,0.8839286,0,0,500.0,3.7,72.0,5,57.0,2-2,3,Alma,Yuba,yes
1465,0.0,0,0.25,0,1.0,2,1,0,0.69,0,0.75438595,0,1,96.0,4.4,76.0,4,42.0,3-1,1,Ginger,Santa Cruz,yes
2159,0.0,0,0.27,0,1.0,2,1,0,0.35,0,0.87647057,0,1,160.0,3.9,79.0,3,32.0,1-1,1,Sandy,Tehama,yes
820,0.0,0,0.2533,0,1.0,2,1,0,0.14,0,0.6692913,0,0,350.0,4.2,70.0,6,37.0,1-2,1,Able,Merced,yes
2277,,0,0.29,0,1.0,2,5,0,0.375,0,0.9019608,0,1,200.0,3.4,81.0,1,42.0,1-1,1,Ophelia,Kings,yes
1006,0.0,0,0.21200001,0,0.0,2,1,0,0.245,1,0.62068963,0,1,1650.0,4.5,75.0,6,32.0,1-1,3,Claudette,Kings,yes
1248,0.0,0,0.29,0,1.0,2,2,0,0.31,0,0.9021277,0,1,410.0,4.3,82.0,5,27.0,3-2,1,Hilda,Stanislaus,yes
2106,0.0,0,0.28,0,1.0,1,1,0,0.231,0,0.7619048,0,1,25960.0,4.4,78.0,1,27.0,2-1,3,King,Stanislaus,yes
664,0.0,1,0.2651,0,0.0,1,1,0,0.37,0,1.0,0,1,10690.0,4.4,80.0,3,47.0,3-1,1,Fern,Los Angeles,yes
2110,0.0,0,0.29,1,1.0,2,6,0,0.2809,1,0.7870968,0,1,7110.0,3.9,73.0,5,27.0,3-1,2,Diane,Sonoma,no
142,0.0,1,0.29,0,0.0,1,1,0,0.33,0,0.6447368,0,1,540.0,3.7,78.0,6,32.0,1-1,3,Beulah,San Bernardino,yes
2070,1.0,0,0.15,0,1.0,1,1,0,0.36,0,0.4950495,0,0,1180.0,4.3,79.0,5,22.0,3-2,1,Frederic,San Diego,yes
2288,1.0,0,0.26,0,1.0,2,1,0,0.28,0,0.37692308,0,1,70.0,4.7,72.0,1,32.0,3-2,1,Jerry,Shasta,yes
421,0.0,1,0.29,1,1.0,2,2,0,0.404,0,0.8608696,0,1,250.0,2.9,86.0,5,37.0,1-2,3,Audrey,Sacramento,yes
799,0.0,1,0.28,0,1.0,2,1,0,0.31,0,0.1627907,0,1,,4.9,,6,22.0,1-1,1,Erin,Tulare,yes
615,1.0,0,0.2989,0,0.0,2,1,0,0.33,1,0.625,0,1,6200.0,4.5,84.0,5,22.0,3-2,2,Isbell,Shasta,yes
1318,0.0,1,0.24,1,1.0,2,2,0,0.35,0,0.8830769,0,1,300.0,4.6,81.0,1,37.0,3-2,3,Lili,Nevada,yes
295,0.0,0,0.246,0,0.0,2,6,0,0.35,1,0.84302324,0,1,94.0,4.2,78.0,6,42.0,2-2,4,Edith,Merced,yes
401,0.0,0,0.25,0,0.0,2,1,0,0.2,0,0.42962962,0,1,51.0,4.8,69.0,4,42.0,2-2,5,Emily,San Joaquin,yes
88,0.0,0,0.28,0,0.0,1,1,0,0.3,0,0.65156794,0,0,2700.0,3.4,73.0,1,22.0,1-1,1,Isabel,Lassen,yes
1831,0.0,1,0.32,0,0.0,2,5,0,0.34,0,0.9,0,1,1.0,5.0,78.0,3,37.0,2-1,2,Betsy,San Mateo,yes
2342,0.0,0,0.31,0,1.0,1,2,1,0.38,1,0.8019093,0,1,8130.0,4.8,73.0,1,47.0,1-1,3,Kate,Fresno,yes
131,1.0,0,0.18,0,1.0,2,4,0,0.36290002,0,0.7586207,0,1,6450.0,4.2,76.0,5,27.0,2-1,3,Bret,Santa Barbara,yes
1405,0.0,0,0.3,0,1.0,2,6,0,0.36,0,0.80263156,0,1,12770.0,4.1,71.0,4,27.0,3-2,3,Diana,San Diego,no
1487,0.0,0,0.32,0,1.0,2,1,0,0.2831,0,0.7259074,0,1,53270.0,3.7,73.0,3,22.0,3-2,1,Gracie,Kings,yes
1851,0.0,1,0.25,0,1.0,1,5,0,0.36,1,0.92,0,0,230.0,4.3,68.0,1,22.0,1-1,3,Fran,Stanislaus,yes
2063,1.0,0,0.2193,0,1.0,1,6,0,0.37,0,0.87431693,0,1,250.0,3.9,74.0,5,32.0,3-1,3,Flossy,Los Angeles,yes
1798,1.0,0,0.28,0,1.0,2,2,0,0.38,0,0.8030303,0,0,4980.0,3.8,75.0,4,47.0,2-2,2,Isaac,San Joaquin,yes
