uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed,ndam,eval,goals,birthday,rating,female,category,name,computer,native
7a8f85f2-03e4-4714-995d-c15403d9d38b,2-1,1,21344,19058,2286,145,0.6666666667,1366,14.0,laptop,0.0,high school,0.0,Finnish,0.0,0.0,N,8.337,456.5012068,5.0,4.6,0,13.04.1988,4,0.0,1,Alex,103,yes
7a8f85f2-03e4-4714-995d-c15403d9d38b,3-1,0,14394,8561,5833,106,1.0,1366,14.0,laptop,0.0,high school,0.0,Finnish,0.0,0.0,N,11.081,742.9038664,20510.0,4.7,0,02.08.1983,4,1.0,4,Charley,105,yes
7a8f85f2-03e4-4714-995d-c15403d9d38b,1-1,0,38816,34511,4305,324,1.0,1366,14.0,laptop,0.0,high school,0.0,Finnish,0.0,0.0,N,9.6,563.2986584,12620.0,4.6,0,14.11.1985,5,0.0,2,Frances,75,yes
7c57c624-9ceb-493f-a5a1-f4542209969f,2-2,1,52953,52216,737,166,0.6666666667,1212,23.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,7.638,190.7461315,170.0,3.6,0,31.12.1989,3,1.0,1,Gaston,40,yes
7c57c624-9ceb-493f-a5a1-f4542209969f,3-2,0,34557,30894,3663,120,0.6666666667,1212,23.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,10.697,233.0549621,18590.0,3.9,0,08.12.1993,5,1.0,3,Ivan,318,yes
7c57c624-9ceb-493f-a5a1-f4542209969f,1-1,1,111707,101257,10450,324,0.3333333333,1212,23.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,9.6,191.9867268,10210.0,4.0,0,14.09.1986,3,0.0,3,Jeanne,42,yes
7c57c624-9ceb-493f-a5a1-f4542209969f,1-2,0,129051,125321,3730,383,1.0,1212,23.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,10.485,183.3691081,350.0,4.4,0,22.01.1982,4,0.0,1,Cindy,50,yes
7c57c624-9ceb-493f-a5a1-f4542209969f,3-1,1,23790,20054,3736,106,0.6666666667,1212,23.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,11.081,317.143712,2650.0,4.5,0,28.12.1977,2,0.0,3,Dennis,50,yes
7c57c624-9ceb-493f-a5a1-f4542209969f,2-1,0,60576,59192,1384,145,0.6666666667,1212,23.0,desktop,0.0,graduate school,0.0,Other,0.0,0.0,N,8.337,146.9793215,,4.4,0,26.07.1985,5,0.0,3,Katrina,70,yes
7c73f8eb-7012-45e2-b6ad-2197ba40b925,1-1,0,150514,140015,10499,324,1.0,1438,54.0,desktop,2.0,college,1.0,English,0.0,1.0,Y,9.6,138.8422669,91.0,3.0,0,24.10.1980,2,0.0,1,Ophelia,165,yes
7c73f8eb-7012-45e2-b6ad-2197ba40b925,3-2,0,69498,63017,6481,120,1.0,1438,54.0,desktop,2.0,college,1.0,English,0.0,1.0,Y,10.697,114.2548836,10690.0,3.7,0,18.02.1983,4,1.0,3,Rita,49,yes
7c73f8eb-7012-45e2-b6ad-2197ba40b925,3-1,1,38500,32118,6382,106,1.0,1438,54.0,desktop,2.0,college,1.0,English,0.0,1.0,Y,11.081,198.019802,25960.0,3.6,0,14.03.1975,4,0.0,3,Wilma,14,yes
7c73f8eb-7012-45e2-b6ad-2197ba40b925,2-2,1,60506,50596,9910,166,0.6666666667,1438,54.0,desktop,2.0,college,1.0,English,0.0,1.0,Y,7.638,196.8535062,51.0,3.1,0,03.07.1990,4,1.0,1,Humberto,701,yes
7c73f8eb-7012-45e2-b6ad-2197ba40b925,1-2,1,159349,129442,29907,383,0.6666666667,1438,54.0,desktop,2.0,college,1.0,English,0.0,1.0,Y,10.485,177.5312495,1110.0,3.8,1,01.09.1983,4,0.0,1,Dolly,223,yes
7c73f8eb-7012-45e2-b6ad-2197ba40b925,2-1,0,94497,90998,3499,145,1.0,1438,54.0,desktop,2.0,college,1.0,English,0.0,1.0,Y,8.337,95.60649685,4360.0,4.7,2,08.03.1990,5,0.0,2,Gustav,31,yes
7ddcdb33-a18f-47fd-8476-4e5b117b5f09,2-1,0,34192,31290,2902,145,0.3333333333,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,278.0441035,20370.0,3.8,1,28.05.1991,3,0.0,2,Ike,310,yes
7ddcdb33-a18f-47fd-8476-4e5b117b5f09,1-2,0,104756,95842,8914,383,0.6666666667,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,239.7696208,7110.0,3.8,0,01.06.1981,4,0.0,1,Irene,300,yes
7ddcdb33-a18f-47fd-8476-4e5b117b5f09,1-1,1,37942,35569,2373,324,0.3333333333,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,546.5433383,24000.0,2.8,0,09.06.1986,5,0.0,1,Isaac,141,yes
7ddcdb33-a18f-47fd-8476-4e5b117b5f09,2-2,1,44082,40449,3633,166,1.0,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,246.2360009,75000.0,4.0,0,27.12.1988,5,0.0,2,Sandy,216,yes
7ddcdb33-a18f-47fd-8476-4e5b117b5f09,3-2,1,42740,39046,3694,120,1.0,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,184.3978897,1590.0,4.0,1,04.01.1986,5,0.0,3,Easy,220,yes
7ddcdb33-a18f-47fd-8476-4e5b117b5f09,3-1,0,33611,31866,1745,106,1.0,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,199.5857654,5350.0,3.5,1,22.02.1988,5,0.0,3,King,35,yes
7ddd2afe-d9fe-4533-b32a-056360bcb4c9,2-1,0,47464,45314,2150,145,1.0,1294,21.0,laptop,0.0,college,1.0,German,0.0,0.0,N,8.337,191.9936443,150.0,3.4,0,28.03.1990,4,0.0,1,Able,29,yes
7ddd2afe-d9fe-4533-b32a-056360bcb4c9,2-2,1,50642,47264,3378,166,1.0,1294,21.0,laptop,0.0,college,1.0,German,0.0,0.0,N,7.638,210.7312119,58.0,4.0,0,21.09.1985,5,0.0,1,Barbara,25,yes
7ddd2afe-d9fe-4533-b32a-056360bcb4c9,1-2,1,109427,98372,11055,383,1.0,1294,21.0,laptop,0.0,college,1.0,German,0.0,0.0,N,10.485,233.6030578,15.0,3.5,0,05.07.1980,4,1.0,1,Florence,113,yes
7ddd2afe-d9fe-4533-b32a-056360bcb4c9,3-1,1,31291,25294,5997,106,1.0,1294,21.0,laptop,0.0,college,1.0,German,0.0,0.0,N,11.081,251.44303,19321.0,3.8,0,27.01.1978,5,0.0,3,Carol,27,yes
7ddd2afe-d9fe-4533-b32a-056360bcb4c9,1-1,0,93038,86642,6396,324,0.6666666667,1294,21.0,laptop,0.0,college,1.0,German,0.0,0.0,N,9.6,224.3715519,3230.0,4.7,1,19.04.1988,5,0.0,3,Edna,55,yes
7ddd2afe-d9fe-4533-b32a-056360bcb4c9,3-2,0,52130,44236,7894,120,1.0,1294,21.0,laptop,0.0,college,1.0,German,0.0,0.0,N,10.697,162.7633602,24260.0,3.9,0,16.07.1989,4,1.0,4,Hazel,283,yes
801b0890-5265-4faf-95db-452ce047f74d,1-1,1,50767,41235,9532,324,0.6666666667,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,471.4441615,2030.0,4.5,0,21.03.1992,5,0.0,3,Connie,15,yes
801b0890-5265-4faf-95db-452ce047f74d,3-2,0,26363,24921,1442,120,1.0,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,288.912965,14730.0,4.2,1,08.03.1989,4,1.0,1,Diane,439,yes
801b0890-5265-4faf-95db-452ce047f74d,3-1,1,19269,17724,1545,106,1.0,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,358.8354773,6200.0,4.7,0,03.04.1986,3,0.0,3,Ione,33,yes
801b0890-5265-4faf-95db-452ce047f74d,1-2,0,47562,34257,13305,383,1.0,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,670.8118049,1540.0,4.0,0,21.02.1992,5,1.0,2,Flossy,44,yes
801b0890-5265-4faf-95db-452ce047f74d,2-2,1,23449,19108,4341,166,0.6666666667,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,521.247645,,4.8,0,18.11.1983,4,0.0,4,Audrey,30,yes
801b0890-5265-4faf-95db-452ce047f74d,2-1,0,28793,25723,3070,145,1.0,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,338.2187148,540.0,4.8,0,08.07.1990,4,0.0,3,Helene,406,yes
80377a90-a6d3-4092-ad16-1615a6f024b2,3-2,0,43376,41939,1437,120,1.0,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,10.697,171.6779132,430.0,4.4,0,30.01.1981,4,1.0,1,Debra,0,yes
80377a90-a6d3-4092-ad16-1615a6f024b2,2-1,0,44687,41727,2960,145,0.6666666667,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,8.337,208.4980948,510.0,4.7,0,05.04.1979,3,0.0,3,Gracie,155,yes
80377a90-a6d3-4092-ad16-1615a6f024b2,1-1,1,75359,71291,4068,324,0.6666666667,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,9.6,272.6851917,53270.0,4.5,0,18.02.1988,4,1.0,4,Donna,2232,yes
80377a90-a6d3-4092-ad16-1615a6f024b2,2-2,1,36650,34427,2223,166,1.0,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,7.638,289.3078107,35.0,4.2,2,08.09.1994,5,0.0,1,Ethel,21,yes
80377a90-a6d3-4092-ad16-1615a6f024b2,3-1,1,22923,19883,3040,106,1.0,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,11.081,319.8712468,15850.0,4.4,0,19.04.1985,5,0.0,4,Carla,540,yes
80377a90-a6d3-4092-ad16-1615a6f024b2,1-2,0,76987,67920,9067,383,1.0,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,10.485,338.3392226,300.0,4.1,0,24.01.1989,5,0.0,1,Cindy,84,yes
8053404b-3274-4b36-a3ed-c3f4cff86dee,3-1,0,43747,39281,4466,106,1.0,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,161.9103383,6450.0,4.2,0,03.08.1988,5,0.0,2,Cleo,404,yes
8053404b-3274-4b36-a3ed-c3f4cff86dee,2-1,1,44389,42558,1831,145,0.6666666667,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,204.4268998,16260.0,4.8,0,27.03.1988,3,1.0,2,Dora,265,yes
8053404b-3274-4b36-a3ed-c3f4cff86dee,1-2,0,72373,68334,4039,383,0.6666666667,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,336.2894021,2770.0,4.4,0,03.09.1979,4,1.0,3,Hilda,272,yes
8053404b-3274-4b36-a3ed-c3f4cff86dee,2-2,0,39434,38784,650,166,1.0,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,256.8069307,800.0,4.7,0,28.05.1990,1,0.0,2,Isbell,403,yes
8053404b-3274-4b36-a3ed-c3f4cff86dee,3-2,1,37454,35520,1934,120,1.0,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,202.7027027,20000.0,4.2,1,13.04.1993,3,0.0,3,Betsy,496,yes
8053404b-3274-4b36-a3ed-c3f4cff86dee,1-1,1,77354,73445,3909,324,1.0,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,264.6878617,730.0,4.5,0,18.08.1985,5,0.0,2,Alma,300,yes
817abbbf-33b6-4f40-a3e1-e0b38753e896,1-1,1,74851,69483,5368,324,1.0,1438,,,,,,,,,,9.6,279.7806658,99.0,3.4,0,03.12.1990,5,0.0,1,Inez,112,yes
817abbbf-33b6-4f40-a3e1-e0b38753e896,3-1,0,13954,13654,300,106,1.0,1438,,,,,,,,,,11.081,465.7975685,5060.0,3.7,3,24.10.1985,4,0.0,3,Beulah,241,yes
817abbbf-33b6-4f40-a3e1-e0b38753e896,3-2,1,18343,17857,486,120,1.0,1438,,,,,,,,,,10.697,403.2032256,800.0,3.6,0,14.02.1989,5,0.0,2,Gladys,466,yes
817abbbf-33b6-4f40-a3e1-e0b38753e896,2-1,0,15576,15089,487,145,0.3333333333,1438,,,,,,,,,,8.337,576.5789648,23040.0,3.9,0,16.08.1981,4,0.0,5,Camille,412,yes
817abbbf-33b6-4f40-a3e1-e0b38753e896,1-2,0,42579,39909,2670,383,1.0,1438,,,,,,,,,,10.485,575.8099677,6870.0,3.9,0,06.10.1972,5,0.0,3,Celia,22,yes
817abbbf-33b6-4f40-a3e1-e0b38753e896,2-2,1,27013,26510,503,166,1.0,1438,,,,,,,,,,7.638,375.7072803,300.0,3.7,0,12.12.1984,4,0.0,2,Edith,209,yes
8205439c-3064-403e-8fe9-b46a0c866470,1-2,1,84917,77785,7132,383,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,10.485,295.4297101,500.0,3.0,0,14.07.1980,5,0.0,1,Fern,286,yes
8205439c-3064-403e-8fe9-b46a0c866470,1-1,0,78237,32046,46191,324,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,9.6,606.6279723,200.0,3.6,0,15.07.1986,4,0.0,1,Ginger,195,yes
8205439c-3064-403e-8fe9-b46a0c866470,2-1,0,42647,36214,6433,145,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,8.337,240.2385818,20430.0,3.6,0,21.06.1984,5,0.0,1,Agnes,721,yes
8205439c-3064-403e-8fe9-b46a0c866470,3-1,0,52628,48572,4056,106,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,11.081,130.939636,1180.0,4.3,0,21.09.1979,1,0.0,3,Carmen,45,yes
8205439c-3064-403e-8fe9-b46a0c866470,3-2,1,66437,53551,12886,120,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,10.697,134.4512708,6190.0,4.5,0,30.03.1983,4,0.0,3,Eloise,14,yes
8205439c-3064-403e-8fe9-b46a0c866470,2-2,1,40091,36985,3106,166,0.6666666667,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,7.638,269.2983642,570.0,3.9,0,04.01.1985,5,1.0,1,Belle,313,yes
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,1-2,1,100459,91011,9448,383,1.0,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,10.485,252.4969509,66.0,4.6,0,03.12.1982,4,0.0,1,Babe,67,yes
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,3-2,1,51847,49654,2193,120,0.6666666667,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,10.697,145.0034237,70.0,4.1,1,11.08.1991,4,0.0,1,Bob,101,yes
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,1-1,0,131789,99740,32049,324,0.6666666667,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,9.6,194.9067576,2700.0,4.2,0,14.11.1989,2,0.0,2,David,169,yes
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,3-1,0,29552,26413,3139,106,1.0,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,11.081,240.7905198,12770.0,4.1,0,14.12.1986,4,0.0,3,Frederic,85,yes
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,2-2,1,51336,44799,6537,166,0.6666666667,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,7.638,222.3263912,2130.0,3.1,0,05.04.1991,5,0.0,3,Allen,171,yes
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,2-1,0,47038,34544,12494,145,1.0,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,8.337,251.8527096,10400.0,3.6,1,28.10.1987,5,0.0,3,Alicia,25,yes
82997735-0e98-4a00-bcf1-f2f0aafb0705,3-2,1,23166,22033,1133,120,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,326.7825534,410.0,4.2,2,21.02.1992,4,1.0,2,Diana,28,yes
82997735-0e98-4a00-bcf1-f2f0aafb0705,3-1,0,22618,20230,2388,106,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,314.3845774,130.0,3.0,0,21.02.1989,5,0.0,1,Bob,66,yes
82997735-0e98-4a00-bcf1-f2f0aafb0705,2-1,0,20320,19240,1080,145,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,452.1829522,160.0,4.2,0,14.08.1985,4,0.0,1,Danny,35,yes
82997735-0e98-4a00-bcf1-f2f0aafb0705,1-1,0,38879,38451,428,324,0.6666666667,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,505.5785285,4180.0,3.4,0,14.03.1993,5,0.0,3,Elena,0,no
82997735-0e98-4a00-bcf1-f2f0aafb0705,2-2,1,23254,22458,796,166,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,443.4945231,3020.0,3.1,0,16.06.1987,5,0.0,3,Gloria,86,yes
82997735-0e98-4a00-bcf1-f2f0aafb0705,1-2,1,46636,45151,1485,383,0.6666666667,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,508.958827,4730.0,2.7,1,10.12.1991,4,1.0,1,Juan,56,yes
832f42b1-7702-43bd-a55f-a71c4ad85b9e,3-1,0,26062,16597,9465,106,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,11.081,383.2017835,1310.0,3.9,0,28.07.1981,5,0.0,2,Kate,25,yes
832f42b1-7702-43bd-a55f-a71c4ad85b9e,2-1,0,36050,25989,10061,145,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,8.337,334.7570126,6.0,3.9,0,07.02.1978,5,0.0,1,Bonnie,0,yes
832f42b1-7702-43bd-a55f-a71c4ad85b9e,3-2,1,38662,31570,7092,120,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,10.697,228.0646183,58.0,3.6,0,14.11.1986,5,0.0,1,Charley,31,yes
832f42b1-7702-43bd-a55f-a71c4ad85b9e,2-2,1,43082,38444,4638,166,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,7.638,259.0781396,1.0,3.7,3,07.10.1982,3,0.0,1,Floyd,80,yes
832f42b1-7702-43bd-a55f-a71c4ad85b9e,1-1,0,81876,64965,16911,324,0.6666666667,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,9.6,299.2380513,4.0,3.6,1,14.11.1986,5,0.0,1,Florence,100,yes
832f42b1-7702-43bd-a55f-a71c4ad85b9e,1-2,1,91604,80738,10866,383,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,10.485,284.6243405,290.0,4.4,0,07.01.1985,5,1.0,1,Chantal,50,yes
840a40d4-fee9-48cc-a027-58628a5ca9e6,3-2,1,45891,45383,508,120,0.6666666667,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,10.697,158.6497147,20020.0,4.3,0,15.10.1988,5,0.0,4,Hugo,960,yes
840a40d4-fee9-48cc-a027-58628a5ca9e6,1-2,1,70678,66585,4093,383,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,10.485,345.1227754,230.0,4.1,5,04.05.1987,5,1.0,1,Jerry,139,yes
840a40d4-fee9-48cc-a027-58628a5ca9e6,2-2,1,27259,27259,0,166,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,7.638,365.3839099,3620.0,3.7,0,30.05.1980,5,0.0,2,Bob,69,yes
840a40d4-fee9-48cc-a027-58628a5ca9e6,2-1,0,22912,22912,0,145,0.3333333333,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,8.337,379.7136872,66730.0,3.6,0,03.05.1981,2,0.0,5,Andrew,53,yes
840a40d4-fee9-48cc-a027-58628a5ca9e6,3-1,0,22225,22225,0,106,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,11.081,286.1642295,96.0,2.8,1,05.03.1986,5,0.0,3,Emily,169,yes
840a40d4-fee9-48cc-a027-58628a5ca9e6,1-1,0,56626,54742,1884,324,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,9.6,355.1203829,1650.0,4.0,0,20.07.1993,5,0.0,2,Erin,0,yes
84e4310e-79bb-469f-a212-a280f0defc2f,2-1,0,38700,35727,2973,145,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,8.337,243.5133093,7550.0,4.4,0,01.06.1984,4,0.0,3,Opal,216,yes
84e4310e-79bb-469f-a212-a280f0defc2f,1-1,0,90417,62491,27926,324,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,9.6,311.0847962,700.0,3.6,1,15.04.1992,3,0.0,2,Bertha,198,yes
84e4310e-79bb-469f-a212-a280f0defc2f,3-1,1,44368,33523,10845,106,1.0,1278,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,11.081,189.7204904,8260.0,3.7,0,24.10.1980,5,0.0,3,Fran,742,yes
84e4310e-79bb-469f-a212-a280f0defc2f,1-2,1,89098,73284,15814,383,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.485,313.5745865,200.0,2.9,0,01.06.1986,4,0.0,1,Danny,269,yes
84e4310e-79bb-469f-a212-a280f0defc2f,2-2,1,57225,51812,5413,166,1.0,1437,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,7.638,192.2334594,1650.0,2.6,0,03.02.1978,5,0.0,2,Bonnie,67,yes
84e4310e-79bb-469f-a212-a280f0defc2f,3-2,0,48478,40619,7859,120,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.697,177.2569487,160.0,4.8,0,09.11.1982,2,1.0,1,Earl,55,yes
8672882e-46f5-44a6-ac35-bfedb6323e69,3-1,0,71649,69749,1900,106,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,91.184103,3870.0,4.9,0,07.05.1983,5,0.0,2,Georges,569,yes
8672882e-46f5-44a6-ac35-bfedb6323e69,1-1,1,94135,91000,3135,324,0.6666666667,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,213.6263736,94.0,4.3,0,26.10.1990,4,0.0,3,Bret,224,yes
8672882e-46f5-44a6-ac35-bfedb6323e69,2-1,0,64818,63312,1506,145,0.6666666667,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,137.4147081,8130.0,4.4,0,18.05.1988,4,0.0,2,Floyd,721,yes
8672882e-46f5-44a6-ac35-bfedb6323e69,3-2,1,72484,72483,1,120,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,99.33363685,1430.0,4.3,0,01.11.1983,3,0.0,1,Irene,202,yes
8672882e-46f5-44a6-ac35-bfedb6323e69,2-2,1,42951,41111,1840,166,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,242.2709251,1260.0,4.7,0,24.01.1989,4,0.0,1,Lili,1713,yes
8672882e-46f5-44a6-ac35-bfedb6323e69,1-2,0,103955,101879,2076,383,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,225.5616957,250.0,4.3,1,16.08.1982,3,0.0,1,Claudette,177,yes
86fc00ec-2ecf-4b13-b031-7de5b98c4716,2-1,0,36302,32051,4251,145,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,8.337,271.4423887,4980.0,4.6,0,14.05.1984,4,0.0,2,Isabel,204,yes
86fc00ec-2ecf-4b13-b031-7de5b98c4716,1-1,1,75128,62959,12169,324,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,9.6,308.7723757,5.0,4.9,2,28.04.1988,5,1.0,1,Alex,18,yes
86fc00ec-2ecf-4b13-b031-7de5b98c4716,1-2,0,64964,38622,26342,383,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,10.485,594.9976697,20510.0,4.8,0,26.01.1992,1,0.0,4,Charley,562,yes
86fc00ec-2ecf-4b13-b031-7de5b98c4716,3-2,1,29300,27217,2083,120,0.6666666667,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,10.697,264.5405445,12620.0,4.7,1,15.10.1986,4,0.0,2,Frances,275,yes
86fc00ec-2ecf-4b13-b031-7de5b98c4716,3-1,0,30685,29314,1371,106,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,11.081,216.961179,170.0,4.8,0,02.07.1990,5,0.0,1,Gaston,1762,yes
86fc00ec-2ecf-4b13-b031-7de5b98c4716,2-2,1,32419,30001,2418,166,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,7.638,331.9889337,18590.0,4.9,0,10.07.1983,5,0.0,3,Ivan,40,yes
8711ed93-34d0-4b16-b713-b1ac804d7742,1-1,0,40833,32553,8280,324,0.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,9.6,597.1799834,10210.0,4.8,0,05.07.1980,5,0.0,3,Jeanne,78,yes
8711ed93-34d0-4b16-b713-b1ac804d7742,3-1,1,17225,13499,3726,106,1.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,11.081,471.1460108,350.0,4.8,1,25.02.1981,4,0.0,1,Cindy,571,yes
8711ed93-34d0-4b16-b713-b1ac804d7742,1-2,1,46103,30437,15666,383,1.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,10.485,755.0021356,2650.0,5.0,0,06.06.1983,5,0.0,3,Dennis,324,yes
8711ed93-34d0-4b16-b713-b1ac804d7742,2-2,0,18952,17972,980,166,1.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,7.638,554.1954151,,4.5,1,20.08.1987,5,0.0,3,Katrina,175,yes
8711ed93-34d0-4b16-b713-b1ac804d7742,3-2,0,25597,23353,2244,120,0.6666666667,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,10.697,308.311566,91.0,3.8,0,20.06.1978,4,0.0,1,Ophelia,1423,yes
8711ed93-34d0-4b16-b713-b1ac804d7742,2-1,1,20081,17869,2212,145,0.6666666667,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,8.337,486.8767139,10690.0,3.8,0,22.03.1984,4,0.0,3,Rita,85,yes
8716e0ad-f17c-4c46-97ed-2c9643a576b0,2-2,1,46096,38507,7589,166,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,258.6542707,25960.0,3.8,0,05.03.1986,4,0.0,3,Wilma,3324,yes
8716e0ad-f17c-4c46-97ed-2c9643a576b0,3-2,1,57308,48815,8493,120,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,147.4956468,51.0,4.0,2,25.03.1990,4,0.0,1,Humberto,1306,yes
8716e0ad-f17c-4c46-97ed-2c9643a576b0,1-2,0,75216,56194,19022,383,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,408.9404563,1110.0,4.2,0,19.02.1981,3,0.0,1,Dolly,786,yes
