Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept,ndam,eval,weight,occupation,age,page_id,category,name,county,native
1230,0.0,0,0.31,1,0.0,2,1,0,0.34,0,0.80128205,0,1,2030.0,4.5,69.0,5,27.0,3-1,3,Connie,Santa Cruz,yes
1231,1.0,1,0.23,0,1.0,2,6,1,0.3,1,0.9028571,0,0,14730.0,4.2,75.0,5,27.0,1-2,1,Diane,San Mateo,yes
1232,0.0,0,0.32,1,1.0,1,1,0,0.33,0,0.7457627,0,1,6200.0,4.7,76.0,6,42.0,2-2,3,Ione,Shasta,yes
1233,1.0,0,0.31,0,0.0,2,3,1,0.37,1,0.8992248,0,0,1540.0,4.0,71.0,5,22.0,1-2,2,Flossy,Santa Cruz,yes
1234,0.0,0,0.2,0,1.0,2,1,0,0.25,0,0.8027211,0,1,,4.8,76.0,6,27.0,1-1,4,Audrey,Santa Cruz,yes
1235,0.0,0,0.21,1,1.0,1,1,0,0.29,0,0.78350514,0,1,540.0,4.8,83.0,5,42.0,3-2,3,Helene,Contra Costa,yes
1236,1.0,0,0.2,0,0.0,1,2,0,0.32,0,0.8881579,0,1,430.0,4.4,80.0,6,32.0,1-1,1,Debra,Santa Barbara,yes
1237,0.0,0,0.15,0,1.0,1,2,0,0.36,0,0.7692308,0,1,510.0,4.7,80.0,5,22.0,2-1,3,Gracie,Marin,yes
1238,1.0,0,0.23,0,0.0,1,1,0,0.24,0,0.79041916,0,1,53270.0,4.5,83.0,1,42.0,3-2,4,Donna,Santa Clara,yes
1239,0.0,0,0.04,0,1.0,1,1,0,0.1,0,0.8,0,1,35.0,4.2,71.0,5,22.0,3-1,1,Ethel,Santa Cruz,yes
1240,0.0,0,0.28,0,1.0,2,1,0,0.34,0,0.8965517,0,1,15850.0,4.4,76.0,3,22.0,1-1,4,Carla,Santa Clara,yes
1241,0.0,0,0.3,0,0.0,3,2,1,0.43,0,0.6666667,0,1,300.0,4.1,76.0,1,22.0,3-2,1,Cindy,Santa Barbara,yes
1242,0.0,0,0.3,1,0.0,2,1,0,0.39,0,0.71301246,0,1,6450.0,4.2,80.0,6,32.0,2-2,2,Cleo,San Diego,yes
1243,1.0,0,0.28,0,0.0,2,2,0,0.31,0,0.7762238,0,1,16260.0,4.8,63.0,6,52.0,3-2,2,Dora,San Mateo,yes
1244,1.0,0,0.26,0,0.0,2,2,0,0.37,0,0.6769231,0,1,2770.0,4.4,79.0,1,22.0,1-2,3,Hilda,Marin,yes
1245,0.0,0,0.25,0,1.0,1,1,0,0.31,0,0.59970015,0,1,800.0,4.7,77.0,6,27.0,3-1,2,Isbell,Marin,yes
1246,0.0,0,0.26,0,0.0,1,2,0,0.37,0,0.4985755,0,1,20000.0,4.2,82.0,5,32.0,3-2,3,Betsy,Contra Costa,yes
1247,0.0,0,0.2,1,1.0,2,1,0,0.24,0,0.64833003,0,1,730.0,4.5,70.0,5,22.0,1-2,2,Alma,San Diego,yes
1248,0.0,0,0.24,0,1.0,1,1,0,0.37,0,0.65597665,0,1,99.0,3.4,83.0,6,27.0,3-2,1,Inez,San Mateo,yes
1249,0.0,0,0.27,0,0.0,2,1,0,0.35,0,1.0,0,1,5060.0,3.7,78.0,5,42.0,1-1,3,Beulah,Contra Costa,yes
1250,0.0,0,0.26,1,1.0,1,2,0,0.29,0,0.7,0,1,800.0,3.6,,3,27.0,2-1,2,Gladys,Contra Costa,yes
1251,0.0,0,0.28,0,1.0,1,2,0,0.29,0,0.36441585,0,1,23040.0,3.9,83.0,6,42.0,2-1,5,Camille,San Mateo,yes
1252,0.0,0,0.07,1,1.0,1,1,0,0.07,0,0.7522388,0,1,6870.0,3.9,85.0,3,22.0,3-2,3,Celia,Santa Barbara,yes
1253,0.0,0,0.33,0,1.0,2,1,0,0.36,0,0.8,0,1,300.0,3.7,75.0,6,32.0,1-1,2,Edith,San Mateo,yes
1254,0.0,0,0.22,0,1.0,1,1,0,0.25,0,0.5283019,0,1,500.0,3.0,70.0,6,27.0,3-2,1,Fern,Santa Clara,yes
1255,0.0,0,0.18,1,1.0,2,1,0,0.21,0,0.7037037,0,1,200.0,3.6,85.0,6,27.0,2-1,1,Ginger,San Mateo,yes
1256,0.0,0,0.1,0,1.0,1,2,0,0.13,0,0.45454547,0,1,20430.0,3.6,75.0,5,22.0,2-1,1,Agnes,Santa Clara,yes
1257,0.0,0,0.23,0,0.0,4,2,1,0.34,0,1.0,0,1,1180.0,4.3,95.0,3,37.0,2-2,3,Carmen,Ventura,yes
1258,0.0,0,0.33,0,1.0,1,2,0,0.39,0,0.7241379,0,1,6190.0,4.5,70.0,4,22.0,1-1,3,Eloise,Yuba,yes
1259,1.0,0,0.29,0,0.0,2,2,0,0.3,0,0.6825939,0,1,570.0,3.9,85.0,1,37.0,1-2,1,Belle,Yuba,yes
1260,0.0,0,0.17,0,1.0,2,1,0,0.29,0,1.0,0,1,66.0,4.6,85.0,5,27.0,3-1,1,Babe,Alameda,yes
1261,0.0,0,0.12,0,1.0,1,1,0,0.17,0,0.49848944,0,1,70.0,4.1,65.0,6,32.0,2-2,1,Bob,Butte,yes
1262,0.0,0,0.27,0,1.0,2,1,0,0.37,0,0.47709924,0,1,2700.0,4.2,77.0,7,47.0,1-1,2,David,Butte,yes
1263,0.0,0,0.37,1,1.0,2,2,0,0.44,1,0.82123893,0,0,12770.0,4.1,72.0,6,37.0,1-2,3,Frederic,Butte,yes
1264,0.0,0,0.28,0,1.0,1,5,0,0.37,0,0.6593406,0,1,2130.0,3.1,67.0,5,22.0,1-1,3,Allen,Butte,yes
1265,0.0,0,0.23,0,1.0,1,1,0,0.25,0,0.76511097,0,1,10400.0,3.6,66.0,4,27.0,2-1,3,Alicia,Fresno,yes
1266,1.0,0,0.25,0,0.0,2,2,0,0.26,0,0.9951846,0,1,410.0,4.2,91.0,6,32.0,2-1,2,Diana,San Joaquin,yes
1267,0.0,0,0.29,0,0.0,2,1,0,0.75,1,0.44871795,0,0,130.0,3.0,69.0,3,42.0,1-1,1,Bob,Kern,yes
1268,0.0,0,0.12,0,0.0,2,1,0,0.175,0,0.5084746,0,1,160.0,4.2,80.0,6,37.0,1-2,1,Danny,Fresno,yes
1269,0.0,0,0.18,0,1.0,2,1,0,0.18,0,0.74509805,0,1,4180.0,3.4,69.0,6,47.0,2-1,3,Elena,Sacramento,no
1270,0.0,0,0.3,1,1.0,1,1,0,0.35,0,0.44635195,0,1,3020.0,3.1,74.0,5,22.0,2-2,3,Gloria,Merced,yes
1271,1.0,1,0.26,0,0.0,2,1,0,0.276,0,1.0,0,1,4730.0,2.7,71.0,6,27.0,2-2,1,Juan,Fresno,yes
1272,0.0,0,0.28,0,0.0,2,1,0,0.28,1,0.94623655,0,0,1310.0,3.9,74.0,5,27.0,3-2,2,Kate,Tulare,yes
1273,0.0,1,0.22,0,1.0,2,5,0,0.33,0,0.85833335,0,1,6.0,3.9,95.0,4,32.0,1-1,1,Bonnie,Tulare,yes
1274,0.0,0,0.18,0,0.0,2,4,0,0.18,0,0.6043956,0,1,58.0,3.6,63.0,5,22.0,3-1,1,Charley,Tulare,yes
1275,0.0,1,0.34,1,0.0,2,2,0,0.48,0,0.6043956,0,1,1.0,3.7,65.0,4,47.0,3-1,1,Floyd,Tulare,yes
1276,0.0,0,0.19,0,1.0,2,4,0,0.19,0,0.8333333,0,1,4.0,3.6,63.0,5,32.0,2-2,1,Florence,Kern,yes
1277,1.0,1,0.3,0,0.0,2,5,0,0.4,0,0.92727274,0,1,290.0,4.4,85.0,5,27.0,3-2,1,Chantal,Kern,yes
1278,0.0,0,0.23,0,1.0,2,3,0,0.55,0,0.57471263,0,1,20020.0,4.3,76.0,5,22.0,1-1,4,Hugo,Los Angeles,yes
1279,1.0,1,0.28,0,0.0,2,4,0,0.39,0,0.8037383,0,1,230.0,4.1,75.0,6,27.0,3-1,1,Jerry,Kern,yes
1280,0.0,0,0.378,1,1.0,2,5,0,0.692,1,0.8,0,0,3620.0,3.7,83.0,5,22.0,2-1,2,Bob,Imperial,yes
1281,0.0,0,0.29,0,1.0,1,1,0,0.406,0,1.14,0,1,66730.0,3.6,78.0,7,57.0,3-1,5,Andrew,Tulare,yes
1282,0.0,0,0.308,0,0.0,2,1,0,0.412,1,1.0006762,0,0,96.0,2.8,94.0,6,17.5,1-1,3,Emily,Kern,yes
1283,0.0,0,0.265,0,1.0,2,2,0,0.3,1,0.94814813,0,0,1650.0,4.0,74.0,6,57.0,3-2,2,Erin,Tulare,yes
1284,0.0,0,0.16399999,0,1.0,2,1,0,0.348,0,0.77916664,0,1,7550.0,4.4,72.0,3,22.0,2-2,3,Opal,Merced,yes
1285,0.0,0,0.272,0,0.0,1,1,0,0.325,0,0.9034483,0,1,700.0,3.6,79.0,3,42.0,3-1,2,Bertha,Tulare,yes
1286,0.0,1,0.28,0,1.0,1,3,0,0.35900003,0,0.8,0,1,8260.0,3.7,90.0,1,22.0,1-2,3,Fran,Monterey,yes
1287,0.0,0,0.265,0,1.0,2,2,0,0.3,0,0.9037037,0,1,200.0,2.9,79.0,6,22.0,1-2,1,Danny,Kern,yes
1288,0.0,0,0.185,0,1.0,2,1,0,0.26700002,0,0.79444444,0,1,1650.0,2.6,79.0,5,32.0,2-1,2,Bonnie,Tulare,yes
1289,1.0,0,0.31,0,0.0,2,1,0,0.33,0,0.7809524,0,1,160.0,4.8,92.0,5,27.0,1-2,1,Earl,Tulare,yes
1290,0.0,0,0.225,0,1.0,1,5,0,0.305,0,0.68421054,0,1,3870.0,4.9,83.0,1,22.0,2-2,2,Georges,San Diego,yes
1291,0.0,0,0.28,1,0.0,2,1,0,0.32,0,0.87333333,0,1,94.0,4.3,73.0,1,37.0,2-2,3,Bret,Monterey,yes
1292,0.0,0,0.25,0,1.0,2,1,0,0.37,0,0.9426752,0,1,8130.0,4.4,82.0,3,32.0,3-2,2,Floyd,Los Angeles,yes
1293,0.0,0,0.204,1,1.0,2,1,0,0.244,0,0.6923077,0,1,1430.0,4.3,72.0,5,37.0,3-2,1,Irene,Monterey,yes
1294,0.0,0,0.3,0,1.0,1,1,0,0.324,0,0.74626863,0,1,1260.0,4.7,76.0,5,37.0,3-1,1,Lili,San Bernardino,yes
1295,0.0,1,0.292,0,1.0,2,6,1,0.35,1,0.8848485,0,0,250.0,4.3,83.0,5,57.0,3-2,1,Claudette,Los Angeles,yes
1296,0.0,0,0.14,0,1.0,2,2,0,0.38,0,0.7774648,0,1,4980.0,4.6,92.0,3,27.0,2-1,2,Isabel,Merced,yes
1297,1.0,0,0.19700001,0,0.0,2,1,0,0.24,0,0.86885244,0,1,5.0,4.9,77.0,1,42.0,2-1,1,Alex,Fresno,yes
1298,0.0,0,0.257,0,1.0,2,1,0,0.312,0,0.8011696,0,1,20510.0,4.8,76.0,6,57.0,1-1,4,Charley,San Mateo,yes
1299,0.0,0,0.259,0,1.0,2,1,0,0.32,0,0.6764706,0,1,12620.0,4.7,73.0,6,37.0,1-2,2,Frances,Kern,yes
1300,0.0,0,0.183,0,0.0,2,2,0,0.36,0,0.79464287,0,1,170.0,4.8,74.0,5,37.0,2-2,1,Gaston,Ventura,yes
1301,0.0,0,0.12,1,1.0,2,2,0,0.176,0,0.671875,0,1,18590.0,4.9,74.0,6,37.0,3-2,3,Ivan,Merced,yes
1302,0.0,0,0.24,1,0.0,2,1,0,0.31,0,0.8030303,0,1,10210.0,4.8,77.0,1,27.0,2-2,3,Jeanne,Kern,yes
1303,0.0,0,0.23,0,1.0,2,1,0,0.27,0,0.775,0,1,350.0,4.8,70.0,6,37.0,2-1,1,Cindy,Kern,yes
1304,0.0,0,0.3,0,0.0,2,6,1,0.3,1,0.5,0,0,2650.0,5.0,70.0,4,22.0,1-1,3,Dennis,Riverside,yes
1305,0.0,0,0.21,0,1.0,1,2,0,0.41,1,0.90052354,0,0,,4.5,72.0,6,57.0,3-1,3,Katrina,Los Angeles,yes
1306,0.0,0,0.12,0,1.0,2,1,0,0.19,0,0.4117647,0,1,91.0,3.8,77.0,6,37.0,3-2,1,Ophelia,Santa Clara,yes
1307,0.0,0,0.19,0,1.0,1,6,0,0.2,0,0.5342857,0,1,10690.0,3.8,73.0,6,22.0,1-2,3,Rita,Kern,yes
1308,0.0,0,0.146,0,0.0,1,1,0,0.4,0,0.6666667,0,1,25960.0,3.8,94.0,5,27.0,3-1,3,Wilma,Kern,yes
1309,0.0,0,0.258,0,0.0,2,2,0,0.32,0,0.7735849,0,1,51.0,4.0,85.0,5,57.0,1-1,1,Humberto,Santa Clara,yes
1310,0.0,0,0.33,1,1.0,1,5,0,0.35,0,0.7402299,0,1,1110.0,4.2,67.0,6,32.0,3-2,1,Dolly,Los Angeles,yes
1311,0.0,0,0.27,0,0.0,2,2,0,0.37,0,0.6666667,0,1,4360.0,4.5,92.0,5,22.0,2-2,2,Gustav,Madera,yes
1312,0.0,0,0.29,0,1.0,1,1,0,0.35,0,0.9443038,0,1,20370.0,4.5,80.0,1,32.0,1-2,2,Ike,Monterey,yes
1313,0.0,0,0.18,0,1.0,1,1,0,0.33,0,0.7823961,0,1,7110.0,4.6,77.0,6,37.0,3-1,1,Irene,Santa Barbara,yes
1314,0.0,0,0.15,1,1.0,2,1,0,0.15,0,0.72202164,0,1,24000.0,4.7,72.0,5,32.0,2-1,1,Isaac,Los Angeles,yes
1315,0.0,0,0.23,0,1.0,1,1,0,0.34,0,0.46448088,0,1,75000.0,4.1,87.0,7,42.0,2-1,2,Sandy,Los Angeles,yes
1316,0.0,0,0.17,1,0.0,1,1,0,0.27,0,0.7133758,0,1,1590.0,3.6,87.0,5,27.0,3-1,3,Easy,Los Angeles,yes
1317,0.0,1,0.18,0,1.0,1,5,0,0.34,0,0.8,0,1,5350.0,4.0,83.0,6,37.0,2-1,3,King,Sacramento,yes
1318,0.0,0,0.22,0,1.0,1,2,0,0.3,0,0.6423358,0,1,150.0,3.4,75.0,3,37.0,3-1,1,Able,Monterey,yes
1319,0.0,0,0.32,0,0.0,2,1,0,0.32,0,0.59574467,0,1,58.0,2.8,74.0,6,32.0,1-1,1,Barbara,Ventura,yes
1320,0.0,0,0.73,1,1.0,1,1,0,,0,0.7075472,0,1,15.0,4.1,75.0,1,22.0,3-1,1,Florence,Tulare,yes
1321,0.0,0,0.15,0,0.0,1,2,0,0.28,0,0.79646015,0,1,19321.0,3.5,76.0,2,27.0,1-2,3,Carol,Sacramento,yes
1322,0.0,0,0.22,1,1.0,1,1,0,0.24,0,0.7037037,0,1,3230.0,3.4,83.0,2,27.0,3-1,3,Edna,Orange,yes
1323,1.0,1,0.24,0,0.0,2,1,0,0.24,0,0.8,0,1,24260.0,4.1,64.0,5,42.0,1-1,4,Hazel,Kings,yes
1324,0.0,0,0.36,0,1.0,1,1,0,0.38,0,1.0315789,0,1,2030.0,4.2,70.0,5,42.0,1-2,3,Connie,Kings,yes
1325,0.0,1,0.26,0,1.0,2,1,0,0.32,0,0.9,0,1,14730.0,4.3,78.0,1,27.0,1-1,1,Diane,Kern,yes
1326,1.0,0,0.24,0,0.0,2,2,0,0.35,0,0.8636364,0,1,6200.0,4.1,85.0,5,22.0,3-2,3,Ione,Los Angeles,yes
1327,1.0,0,0.17,0,0.0,2,1,0,0.25,0,1.1875,0,1,1540.0,3.4,79.0,6,37.0,3-1,2,Flossy,Kings,yes
1328,0.0,0,0.11,0,0.0,1,1,0,0.44,0,0.5,0,1,,3.5,57.0,4,22.0,3-1,4,Audrey,San Diego,yes
1329,0.0,0,0.12,0,1.0,2,2,0,0.12,0,0.33333334,0,1,540.0,3.6,77.0,5,27.0,3-2,3,Helene,Sonoma,yes
1330,0.0,0,0.21,0,0.0,1,1,0,0.21,0,0.63829786,0,1,430.0,3.7,79.0,6,32.0,2-2,1,Debra,Kern,yes
1331,0.0,0,0.24,1,1.0,1,1,0,0.24,0,0.73333335,0,1,510.0,3.0,75.0,6,27.0,3-1,3,Gracie,Los Angeles,yes
1332,0.0,0,0.36,0,1.0,1,1,0,0.36,0,0.59183675,0,1,53270.0,4.6,69.0,1,27.0,3-1,4,Donna,Kings,yes
1333,0.0,0,0.19,0,0.0,2,2,0,0.32,0,0.8034188,0,1,35.0,4.0,71.0,6,42.0,1-1,1,Ethel,Merced,yes
1334,0.0,0,0.35,1,1.0,3,2,0,0.42,0,0.8,0,1,15850.0,4.8,67.0,6,27.0,3-2,4,Carla,Santa Barbara,yes
1335,1.0,0,0.24,1,0.0,1,1,1,0.37,0,0.5964912,0,1,300.0,4.6,70.0,6,27.0,1-2,1,Cindy,San Bernardino,yes
1336,0.0,0,0.32,1,0.0,4,3,0,0.33,0,0.6702509,0,1,6450.0,3.4,74.0,5,32.0,1-2,2,Cleo,Contra Costa,yes
1337,0.0,0,0.22,0,1.0,1,1,0,0.27,0,0.49107143,0,1,16260.0,4.4,65.0,5,32.0,3-2,2,Dora,Humboldt,yes
1338,1.0,0,0.26,0,0.0,1,1,0,0.3,0,0.5825243,0,1,2770.0,3.6,77.0,6,22.0,3-1,3,Hilda,Siskiyou,yes
1339,0.0,0,0.48,1,0.0,1,3,0,0.48,0,0.72820514,0,1,800.0,3.8,78.0,1,37.0,2-2,2,Isbell,Siskiyou,yes
1340,0.0,0,0.17,0,1.0,2,1,0,0.19,0,0.7866667,0,1,20000.0,3.7,74.0,5,27.0,1-2,3,Betsy,Ventura,yes
1341,0.0,0,0.17,0,1.0,2,1,0,0.19,0,0.6329114,0,1,730.0,4.7,68.0,5,27.0,1-1,2,Alma,Fresno,yes
1342,0.0,0,0.31,0,1.0,1,1,0,0.31,0,0.7236842,0,1,99.0,4.5,77.0,1,27.0,3-1,1,Inez,Merced,yes
1343,0.0,0,0.28,0,1.0,2,6,0,0.36,0,0.7987013,0,1,5060.0,5.0,70.0,6,32.0,1-1,3,Beulah,Merced,yes
1344,1.0,0,0.13,0,1.0,1,5,0,0.21,0,0.42682928,0,1,800.0,3.8,81.0,5,27.0,3-2,2,Gladys,Fresno,yes
1345,0.0,0,0.24,0,1.0,1,1,0,0.33,0,0.54761904,0,1,23040.0,4.1,73.0,5,52.0,3-1,5,Camille,San Bernardino,yes
1346,0.0,0,0.35,0,0.0,2,1,0,0.36,0,0.73170733,0,1,6870.0,4.3,83.0,6,27.0,1-1,3,Celia,Riverside,yes
1347,1.0,0,0.3,0,0.0,2,6,1,0.37,0,0.7826087,0,1,300.0,4.4,85.0,5,37.0,1-1,2,Edith,Los Angeles,yes
1348,0.0,0,0.25,0,1.0,1,2,0,0.35,0,0.77380955,0,1,500.0,4.7,70.0,5,27.0,3-1,1,Fern,Kern,yes
1349,0.0,0,0.14,0,0.0,2,1,0,0.42,0,0.79844964,0,1,200.0,3.9,65.0,1,52.0,1-1,1,Ginger,Tulare,yes
1350,0.0,0,0.26,0,1.0,2,6,0,0.34,0,0.86764705,0,1,20430.0,4.8,72.0,6,57.0,1-2,1,Agnes,Sacramento,yes
1351,0.0,0,0.17,0,1.0,1,1,0,0.24,0,0.7987013,0,1,1180.0,4.3,77.0,5,27.0,3-2,3,Carmen,Lake,yes
1352,0.0,0,0.24,0,0.0,2,1,0,0.38,0,0.8979592,0,1,6190.0,4.6,86.0,6,37.0,3-1,3,Eloise,Santa Clara,yes
1353,0.0,0,0.28,0,1.0,2,1,0,0.38,0,0.2739726,0,1,570.0,3.8,,4,22.0,1-2,1,Belle,Butte,yes
1354,0.0,0,0.01,1,1.0,2,2,0,0.18,0,0.7962963,0,1,66.0,5.0,85.0,5,32.0,3-1,1,Babe,San Mateo,yes
1355,0.0,0,0.2,1,1.0,1,5,0,0.34,0,0.5925926,0,1,70.0,4.9,68.0,6,37.0,3-2,1,Bob,Tulare,yes
1356,0.0,0,0.28,0,0.0,2,1,0,0.33,0,0.9230769,0,1,2700.0,4.6,80.0,4,22.0,2-1,2,David,Los Angeles,yes
1357,0.0,0,0.2,0,1.0,2,6,0,0.25,0,0.88148147,0,1,12770.0,4.6,87.0,6,42.0,3-1,3,Frederic,Imperial,yes
1358,0.0,1,0.31,0,1.0,2,6,0,0.38,0,0.91549295,0,1,2130.0,5.0,,1,52.0,1-1,3,Allen,Imperial,yes
1359,0.0,0,0.26,1,1.0,1,1,0,0.35,0,0.79310346,0,1,10400.0,4.6,78.0,1,37.0,2-2,3,Alicia,Los Angeles,yes
1360,1.0,0,0.23,0,0.0,2,1,0,0.38,0,0.8,0,1,410.0,4.9,81.0,5,27.0,2-1,2,Diana,Kern,yes
1361,0.0,0,0.24,1,0.0,2,6,1,0.37,0,0.6,0,1,130.0,4.0,83.0,5,32.0,1-1,1,Bob,Kern,yes
1362,0.0,0,0.35,0,1.0,2,6,1,0.38,0,0.7258065,0,1,160.0,3.9,87.0,6,27.0,2-1,1,Danny,Sutter,yes
1363,0.0,0,0.26,0,1.0,1,2,0,0.36,0,0.65686274,0,1,4180.0,4.1,78.0,5,27.0,3-1,3,Elena,Mendocino,yes
1364,0.0,0,0.3,0,1.0,2,1,0,0.34,0,0.92253524,0,1,3020.0,2.9,70.0,6,37.0,1-2,3,Gloria,San Bernardino,yes
1365,0.0,0,0.29,0,1.0,2,1,0,0.36,0,0.47814208,0,1,4730.0,2.8,82.0,5,47.0,1-2,1,Juan,San Benito,yes
1366,0.0,0,0.2,0,1.0,1,1,0,0.23,0,0.610687,0,1,1310.0,2.8,74.0,1,32.0,3-2,2,Kate,Los Angeles,yes
1367,0.0,0,0.29,0,0.0,2,1,0,0.3,0,0.87142855,0,1,6.0,4.0,72.0,1,27.0,1-1,1,Bonnie,Butte,yes
1368,0.0,0,0.27,0,1.0,1,1,0,0.29,0,0.6925926,0,1,58.0,3.3,82.0,5,57.0,2-2,1,Charley,Kern,yes
1369,0.0,0,0.36,0,1.0,1,5,0,0.39,0,0.64625853,0,1,1.0,3.0,89.0,5,22.0,1-2,1,Floyd,Ventura,yes
1370,0.0,0,0.26,0,1.0,2,6,1,0.36,1,0.94827586,0,0,4.0,3.6,95.0,3,42.0,2-1,1,Florence,Fresno,yes
1371,1.0,0,0.16,0,0.0,1,1,0,0.28,0,0.8,0,1,290.0,3.8,81.0,2,57.0,2-2,1,Chantal,Los Angeles,yes
1372,1.0,0,0.18,0,1.0,2,1,0,0.38,0,0.875969,0,1,20020.0,3.9,84.0,6,57.0,3-2,4,Hugo,Madera,yes
1373,0.0,0,0.26,1,1.0,1,5,0,0.26,0,0.5025126,0,1,230.0,4.7,96.0,4,22.0,3-1,1,Jerry,Orange,yes
1374,0.0,1,0.3,0,1.0,1,5,0,0.44,0,0.9153846,0,1,3620.0,4.7,67.0,1,32.0,1-2,2,Bob,Tulare,yes
1375,0.0,1,0.32,0,1.0,2,6,1,0.34,0,0.7241379,0,1,66730.0,3.9,93.0,5,42.0,1-1,5,Andrew,Santa Clara,no
1376,0.0,0,0.21,0,1.0,2,5,0,0.34,0,0.8769231,0,1,96.0,4.4,,6,27.0,1-1,3,Emily,Imperial,no
1377,0.0,0,0.29,0,1.0,2,6,0,0.38,0,0.78431374,0,1,1650.0,3.6,95.0,5,32.0,1-1,2,Erin,San Diego,no
1378,0.0,0,0.29,0,1.0,4,6,1,0.38,0,0.5299539,0,1,7550.0,4.2,68.0,5,27.0,3-2,3,Opal,Shasta,no
1379,1.0,0,0.21,0,0.0,1,1,0,0.35,0,0.9153846,0,1,700.0,3.4,69.0,1,27.0,2-1,2,Bertha,Tulare,no
1380,0.0,0,0.14,0,1.0,2,6,0,0.16,1,0.8,0,0,8260.0,4.0,85.0,1,32.0,3-1,3,Fran,Tehama,no
1381,0.0,0,0.2,0,1.0,2,6,0,0.31,0,0.74380165,0,1,200.0,4.2,76.0,5,37.0,1-2,1,Danny,Tulare,yes
1382,0.0,0,0.27,0,1.0,2,5,0,0.36,0,0.46153846,0,1,1650.0,4.4,85.0,6,42.0,1-2,2,Bonnie,Fresno,yes
1383,0.0,0,0.31,1,0.0,2,5,0,0.31,0,0.86206895,0,1,160.0,4.5,82.0,6,32.0,1-2,1,Earl,Monterey,yes
1384,0.0,0,0.21,0,0.0,2,1,0,0.45,1,0.65789473,0,0,3870.0,3.2,74.0,5,32.0,1-2,2,Georges,Tulare,yes
1385,1.0,0,0.38,0,0.0,2,1,0,0.39,0,0.57471263,0,1,94.0,4.3,75.0,5,37.0,1-2,3,Bret,Riverside,yes
1386,0.0,0,0.07,0,0.0,3,6,0,0.2,1,0.8,0,0,8130.0,3.3,78.0,3,22.0,2-1,2,Floyd,Sonoma,no
1387,0.0,0,0.23,0,1.0,2,4,0,0.24,0,0.67164177,0,1,1430.0,3.2,78.0,1,27.0,1-1,1,Irene,Los Angeles,no
1388,1.0,0,0.45,0,1.0,2,2,0,0.45,0,0.7222222,0,1,1260.0,4.1,87.0,5,27.0,2-2,1,Lili,Tehama,no
1389,0.0,0,0.26,0,0.0,1,1,0,0.61,0,0.8888889,0,1,250.0,4.3,82.0,5,27.0,3-2,1,Claudette,San Mateo,yes
1390,0.0,0,0.18,0,0.0,2,1,0,0.27,0,0.885,0,1,4980.0,4.5,65.0,4,32.0,3-2,2,Isabel,Siskiyou,yes
1391,0.0,0,0.24,0,1.0,4,3,0,0.55,0,0.5106383,0,1,5.0,3.7,70.0,5,32.0,1-2,1,Alex,Kern,yes
1392,1.0,0,0.29,0,0.0,2,3,0,0.32,0,0.92913383,0,1,20510.0,4.3,59.0,4,22.0,2-2,4,Charley,Stanislaus,yes
1393,0.0,0,0.09,0,0.0,1,1,0,0.17,0,0.8888889,0,1,12620.0,4.4,75.0,1,27.0,3-2,2,Frances,Tuolumne,yes
1394,0.0,0,0.35,0,1.0,1,3,0,0.47,1,0.8035714,0,0,170.0,4.2,75.0,5,27.0,3-1,1,Gaston,San Mateo,yes
1395,0.0,0,0.14,1,1.0,1,1,0,0.14,0,0.5925926,0,1,18590.0,4.0,65.0,5,37.0,3-2,3,Ivan,El Dorado,yes
1396,1.0,0,0.28,0,0.0,2,1,0,0.38,0,0.85,0,1,10210.0,3.4,71.0,1,37.0,3-2,3,Jeanne,Merced,yes
1397,0.0,0,0.23,1,1.0,2,1,0,0.31,0,0.7621951,0,1,350.0,4.5,64.0,5,22.0,1-2,1,Cindy,San Joaquin,yes
1398,1.0,0,0.29,0,1.0,1,1,0,0.53,0,0.5925926,0,1,2650.0,3.9,81.0,5,37.0,1-1,3,Dennis,Fresno,yes
1399,0.0,0,0.17,0,0.0,1,1,0,0.26,0,0.7076923,0,1,,3.1,71.0,4,22.0,2-1,3,Katrina,Sacramento,no
1400,0.0,0,0.2,0,1.0,1,3,0,0.2,0,0.7659575,0,1,91.0,4.0,82.0,6,52.0,1-2,1,Ophelia,Stanislaus,yes
1401,0.0,0,0.16,1,0.0,2,1,0,0.33,0,0.8,0,1,10690.0,3.8,70.0,5,22.0,1-2,3,Rita,Merced,yes
1402,0.0,0,0.13,1,0.0,2,1,0,0.2,0,0.54744524,0,1,25960.0,3.4,80.0,3,32.0,3-1,3,Wilma,Ventura,no
1403,0.0,0,0.28,0,1.0,1,3,1,0.52,0,0.6896552,0,1,51.0,2.9,75.0,3,32.0,3-2,1,Humberto,Humboldt,yes
1404,1.0,0,0.15,0,0.0,2,1,0,0.33,0,0.41791046,0,1,1110.0,4.5,82.0,6,22.0,1-1,1,Dolly,Humboldt,yes
1405,1.0,0,0.1,0,0.0,2,2,0,0.19,0,0.3880597,0,1,4360.0,4.0,73.0,3,27.0,2-1,2,Gustav,San Diego,yes
1406,1.0,0,0.253,0,1.0,2,1,0,0.294,0,0.9019608,0,1,20370.0,3.8,74.0,5,22.0,2-1,2,Ike,Lake,yes
